seed,map_size,obstacle_rate,start_goal_mode,start_row,start_col,goal_row,goal_col,heuristic,path_found,optimal,optimal_cost,path_length,expanded_nodes,runtime_seconds,skip_reason,mae,mse,rmse,underestimate_rate,overestimate_rate,large_underestimate_rate,large_overestimate_rate,max_overestimate
62,20,0.1,random,0,10,3,3,mlp_table,True,True,10,10,11,8.333300138474442e-05,,1.1028354906700026,1.9859600876238994,1.4092409615193207,0.04788732394366197,0.9492957746478873,0.0,0.05070422535211268,4.133249282836914
62,20,0.1,random,0,10,3,3,unet,True,True,10,10,11,9.529199996904936e-05,,0.7487131012997157,1.1200099451445709,1.0583052230545642,0.5633802816901409,0.43661971830985913,0.0028169014084507044,0.02535211267605634,4.334140777587891
63,20,0.1,random,14,19,16,10,dijkstra,True,True,11,11,103,0.0002140420001524035,,12.164383561643836,181.47397260273974,13.471227583362243,0.9972602739726028,0.0,0.936986301369863,0.0,0.0
63,20,0.1,random,14,19,16,10,manhattan,True,True,11,11,28,7.220800034701824e-05,,0.08767123287671233,0.17534246575342466,0.41873913807217095,0.043835616438356165,0.0,0.0,0.0,0.0
63,20,0.1,random,14,19,16,10,mlp_table,True,True,11,11,12,9.370900079375133e-05,,0.9732501957514514,1.4069023939466716,1.1861291641076328,0.019178082191780823,0.9780821917808219,0.0,0.0136986301369863,3.379995346069336
63,20,0.1,random,14,19,16,10,unet,True,True,11,11,18,0.00012204099948576186,,0.5064677206212527,0.46390184084366526,0.6811033995243786,0.4438356164383562,0.5561643835616439,0.0,0.0027397260273972603,3.0309715270996094
64,20,0.1,random,3,10,12,8,dijkstra,True,True,11,11,169,0.00035895800101570785,,10.441011235955056,128.88483146067415,11.35274554725306,0.9971910112359551,0.0,0.9382022471910112,0.0,0.0
64,20,0.1,random,3,10,12,8,manhattan,True,True,11,11,28,0.00012341699948592577,,0.15730337078651685,0.3146067415730337,0.5608981561505026,0.07865168539325842,0.0,0.0,0.0,0.0
64,20,0.1,random,3,10,12,8,mlp_table,True,True,11,11,12,0.00011837499914690852,,0.7721801835499452,0.865474870725437,0.9303090189423281,0.03932584269662921,0.9578651685393258,0.0,0.0056179775280898875,3.482907295227051
64,20,0.1,random,3,10,12,8,unet,True,True,11,11,20,0.00014112499957263935,,0.644076032250115,0.6233376408281973,0.7895173467557235,0.6544943820224719,0.3455056179775281,0.0,0.0,2.320741653442383
65,20,0.1,random,9,5,10,3,dijkstra,True,True,3,3,17,3.945800017390866e-05,,12.46111111111111,188.8388888888889,13.741866281145692,0.9972222222222222,0.0,0.9444444444444444,0.0,0.0
65,20,0.1,random,9,5,10,3,manhattan,True,True,3,3,6,1.6583999240538105e-05,,0.4222222222222222,1.4222222222222223,1.1925695879998879,0.14722222222222223,0.0,0.05555555555555555,0.0,0.0
65,20,0.1,random,9,5,10,3,mlp_table,True,True,3,3,4,3.366700002516154e-05,,0.8214108996921116,0.9804784388130416,0.9901911122672439,0.09722222222222222,0.9,0.005555555555555556,0.0,2.8842105865478516
65,20,0.1,random,9,5,10,3,unet,True,True,3,3,4,3.35000004270114e-05,,0.6512379638850689,0.8246616662519277,0.9081088405317546,0.6222222222222222,0.37777777777777777,0.016666666666666666,0.0,2.660076141357422
66,20,0.1,random,10,12,11,17,dijkstra,True,True,6,6,73,0.00016120800137287006,,12.916434540389972,204.2033426183844,14.289973499569003,0.9972144846796658,0.0,0.9442896935933147,0.0,0.0
66,20,0.1,random,10,12,11,17,manhattan,True,True,6,6,11,3.141699926345609e-05,,0.22284122562674094,0.4456824512534819,0.667594526081125,0.11142061281337047,0.0,0.0,0.0,0.0
66,20,0.1,random,10,12,11,17,mlp_table,True,True,6,6,7,6.166699859022629e-05,,0.9464087712067415,1.3134067603077508,1.14603959805399,0.03064066852367688,0.9665738161559888,0.0,0.011142061281337047,3.4921436309814453
66,20,0.1,random,10,12,11,17,unet,True,True,6,6,8,6.283299990172964e-05,,0.7396468232933193,0.8339101996281415,0.913186837196059,0.5153203342618384,0.48467966573816157,0.0,0.0,2.3967037200927734
67,20,0.1,random,6,13,16,5,dijkstra,True,True,18,18,308,0.0006433750004362082,,13.114613180515759,213.77363896848138,14.62099993052737,0.997134670487106,0.0,0.9369627507163324,0.0,0.0
67,20,0.1,random,6,13,16,5,manhattan,True,True,18,18,64,0.00036004200046590995,,0.2808022922636103,0.6303724928366762,0.7939600070763491,0.1318051575931232,0.0,0.008595988538681949,0.0,0.0
67,20,0.1,random,6,13,16,5,mlp_table,True,True,18,18,23,0.00016033299834816717,,0.9014603411912235,1.319702864153651,1.14878321025059,0.054441260744985676,0.9426934097421203,0.0,0.025787965616045846,4.184774398803711
67,20,0.1,random,6,13,16,5,unet,True,True,18,18,55,0.0003280419987277128,,0.6063443229328254,0.6849628450390394,0.8276248214251669,0.3553008595988539,0.6446991404011462,0.0,0.008595988538681949,3.7501373291015625
68,20,0.1,random,16,10,12,15,dijkstra,True,True,9,9,108,0.00023062499894876964,,12.211699164345404,181.88300835654596,13.486400867412549,0.9972144846796658,0.0,0.9442896935933147,0.0,0.0
68,20,0.1,random,16,10,12,15,manhattan,True,True,9,9,27,6.816600034653675e-05,,0.20612813370473537,0.5459610027855153,0.7388917395569633,0.08913649025069638,0.0,0.011142061281337047,0.0,0.0
68,20,0.1,random,16,10,12,15,mlp_table,True,True,9,9,10,8.579199857194908e-05,,0.901595723994263,1.2340447280342304,1.1108756582238313,0.036211699164345405,0.9610027855153204,0.005571030640668524,0.005571030640668524,3.200124740600586
68,20,0.1,random,16,10,12,15,unet,True,True,9,9,21,0.00014687499970023055,,0.5519803982425201,0.5623034191953137,0.7498689346781301,0.4763231197771588,0.5236768802228412,0.002785515320334262,0.0,2.520859718322754
69,20,0.1,random,3,16,15,9,dijkstra,True,True,19,19,267,0.0005541249993257225,,11.925,173.61388888888888,13.176262326201952,0.9972222222222222,0.0,0.9388888888888889,0.0,0.0
69,20,0.1,random,3,16,15,9,manhattan,True,True,19,19,88,0.00021733399989898317,,0.4444444444444444,1.0888888888888888,1.043498389499902,0.19722222222222222,0.0,0.025,0.0,0.0
69,20,0.1,random,3,16,15,9,mlp_table,True,True,19,19,29,0.00019166700076311827,,0.754550145400895,0.8539015561266464,0.9240679391292863,0.14722222222222223,0.85,0.002777777777777778,0.002777777777777778,3.2236061096191406
69,20,0.1,random,3,16,15,9,unet,True,True,19,19,70,0.0004078330002812436,,0.6091332485278448,0.6719649342309169,0.8197346730686197,0.6027777777777777,0.3972222222222222,0.002777777777777778,0.0,2.0621299743652344
70,20,0.1,random,19,16,8,6,dijkstra,True,True,21,21,264,0.0005559169985644985,,10.724795640326976,138.22343324250681,11.75684622858132,0.997275204359673,0.0,0.9346049046321526,0.0,0.0
70,20,0.1,random,19,16,8,6,manhattan,True,True,21,21,124,0.0002953750008600764,,0.04904632152588556,0.09809264305177112,0.31319745058312837,0.02452316076294278,0.0,0.0,0.0,0.0
70,20,0.1,random,19,16,8,6,mlp_table,True,True,21,21,40,0.00027104199944005813,,0.896903757178491,1.2423688591386366,1.114616014212355,0.01907356948228883,0.9782016348773842,0.0,0.01907356948228883,3.9508190155029297
70,20,0.1,random,19,16,8,6,unet,True,True,21,21,89,0.0005284170001687016,,0.6234241473902149,0.6596723876527749,0.8122021839743937,0.5640326975476839,0.4359673024523161,0.0,0.0,2.5977935791015625
71,20,0.1,random,11,19,6,6,dijkstra,True,True,18,18,220,0.00046120899969537277,,11.739495798319327,166.47899159663865,12.902673815788674,0.9971988795518207,0.0,0.9411764705882353,0.0,0.0
71,20,0.1,random,11,19,6,6,manhattan,True,True,18,18,54,0.00013254199984658044,,0.5154061624649859,2.0392156862745097,1.4280110945908333,0.15406162464985995,0.0,0.08123249299719888,0.0,0.0
71,20,0.1,random,11,19,6,6,mlp_table,True,True,18,18,23,0.0001621249994059326,,0.992074600454806,1.5807470759202173,1.2572776447230012,0.1484593837535014,0.8487394957983193,0.025210084033613446,0.011204481792717087,3.573324203491211
71,20,0.1,random,11,19,6,6,unet,True,True,18,18,23,0.0001655000014579855,,0.9103693356241832,1.370606975213293,1.1707292493199668,0.3557422969187675,0.6442577030812325,0.011204481792717087,0.0056022408963585435,3.3145523071289062
72,20,0.1,random,9,16,0,9,dijkstra,True,True,16,16,252,0.0005642500000249129,,14.589531680440771,255.47107438016528,15.983462527880661,0.9972451790633609,0.0,0.9559228650137741,0.0,0.0
72,20,0.1,random,9,16,0,9,manhattan,True,True,16,16,61,0.00014800000099057797,,0.07162534435261708,0.1652892561983471,0.4065578140908709,0.03305785123966942,0.0,0.0027548209366391185,0.0,0.0
72,20,0.1,random,9,16,0,9,mlp_table,True,True,16,16,20,0.0001595840003574267,,1.09124920946179,1.8020249881020352,1.342395242878205,0.013774104683195593,0.9834710743801653,0.0,0.03305785123966942,3.9410762786865234
72,20,0.1,random,9,16,0,9,unet,True,True,16,16,61,0.0003413340000406606,,1.0861497882640723,1.6446617557181806,1.2824436657094067,0.7575757575757576,0.24242424242424243,0.0,0.011019283746556474,6.269441604614258
73,20,0.1,random,12,5,1,4,dijkstra,True,True,12,12,195,0.0004387500011944212,,15.436813186813186,291.5467032967033,17.074738747538813,0.9972527472527473,0.0,0.9423076923076923,0.0,0.0
73,20,0.1,random,12,5,1,4,manhattan,True,True,12,12,13,3.937499968742486e-05,,0.4725274725274725,4.175824175824176,2.0434833436620363,0.07142857142857142,0.0,0.054945054945054944,0.0,0.0
73,20,0.1,random,12,5,1,4,mlp_table,True,True,12,12,13,0.0001132910001615528,,1.2556235050107096,3.9314702810025093,1.9827935548116222,0.07417582417582418,0.9230769230769231,0.03021978021978022,0.057692307692307696,4.507303237915039
73,20,0.1,random,12,5,1,4,unet,True,True,12,12,36,0.0002504999993107049,,1.1702582405491189,3.527771345111635,1.878236232509541,0.7115384615384616,0.28846153846153844,0.04120879120879121,0.024725274725274724,4.271444320678711
74,20,0.1,random,1,10,8,8,dijkstra,True,True,9,9,101,0.0002120830013154773,,10.392370572207085,127.14441416893733,11.275833191783981,0.997275204359673,0.0,0.9373297002724795,0.0,0.0
74,20,0.1,random,1,10,8,8,manhattan,True,True,9,9,24,6.279199988057371e-05,,0.17438692098092642,0.34877384196185285,0.5905707764204498,0.08719346049046321,0.0,0.0,0.0,0.0
74,20,0.1,random,1,10,8,8,mlp_table,True,True,9,9,10,8.99579990800703e-05,,0.7277107102344731,0.7189908989810967,0.847933310456133,0.04087193460490463,0.9564032697547684,0.0,0.0,2.6016063690185547
74,20,0.1,random,1,10,8,8,unet,True,True,9,9,19,0.00013050000052317046,,0.6067253179056443,0.5892690482615807,0.7676386182713717,0.6893732970027248,0.3106267029972752,0.0,0.0,1.8301849365234375
75,20,0.1,random,16,7,16,8,dijkstra,True,True,1,1,4,1.1749998520826921e-05,,12.576601671309191,192.10863509749305,13.86032593763556,0.9972144846796658,0.0,0.935933147632312,0.0,0.0
75,20,0.1,random,16,7,16,8,manhattan,True,True,1,1,2,6.374999429681338e-06,,0.3788300835654596,0.7576601671309192,0.8704367680256385,0.1894150417827298,0.0,0.0,0.0,0.0
75,20,0.1,random,16,7,16,8,mlp_table,True,True,1,1,2,1.8541999452281743e-05,,0.736889199626147,0.763802703008786,0.873958067076897,0.06963788300835655,0.9275766016713092,0.0,0.0,2.626741409301758
75,20,0.1,random,16,7,16,8,unet,True,True,1,1,2,1.6542000594199635e-05,,0.6040148732140868,0.6110496864006415,0.7816966716064752,0.6267409470752089,0.3732590529247911,0.0,0.0,1.6687278747558594
76,20,0.1,random,6,2,6,7,dijkstra,True,True,5,5,40,9.004099956655409e-05,,11.198347107438016,151.27548209366392,12.299409827047146,0.9972451790633609,0.0,0.9338842975206612,0.0,0.0
76,20,0.1,random,6,2,6,7,manhattan,True,True,5,5,6,1.9708000763785094e-05,,0.1763085399449036,0.3526170798898072,0.5938156952201644,0.0881542699724518,0.0,0.0,0.0,0.0
76,20,0.1,random,6,2,6,7,mlp_table,True,True,5,5,6,6.48339992039837e-05,,0.7885418732961019,0.8778400105433485,0.9369311663848889,0.024793388429752067,0.9724517906336089,0.0,0.0,2.8199901580810547
76,20,0.1,random,6,2,6,7,unet,True,True,5,5,6,4.9000000217347406e-05,,0.6439554755352745,0.6963195573696718,0.834457642645612,0.5344352617079889,0.465564738292011,0.0,0.0,2.375253677368164
77,20,0.1,random,8,6,7,4,dijkstra,True,True,3,3,15,3.633400046965107e-05,,12.409221902017292,185.30259365994237,13.61258952807813,0.9971181556195965,0.0,0.9481268011527377,0.0,0.0
77,20,0.1,random,8,6,7,4,manhattan,True,True,3,3,4,1.1834001270472072e-05,,0.6340057636887608,2.190201729106628,1.4799330150742054,0.21902017291066284,0.0,0.08069164265129683,0.0,0.0
77,20,0.1,random,8,6,7,4,mlp_table,True,True,3,3,4,3.245799962314777e-05,,0.9292872896799093,1.3975245538964336,1.182169426899729,0.19020172910662825,0.8069164265129684,0.01729106628242075,0.008645533141210375,3.4921436309814453
77,20,0.1,random,8,6,7,4,unet,True,True,3,3,4,2.9875000109313987e-05,,0.7309280752878025,0.9977216269402127,0.9988601638568898,0.45244956772334294,0.547550432276657,0.002881844380403458,0.0,2.765774726867676
78,20,0.1,random,5,14,15,3,dijkstra,True,True,21,21,328,0.0007150830006139586,,13.82122905027933,239.72625698324023,15.483095846220168,0.9972067039106145,0.0,0.9329608938547486,0.0,0.0
78,20,0.1,random,5,14,15,3,manhattan,True,True,21,21,109,0.0002597500006231712,,0.2737430167597765,0.8379888268156425,0.9154172965460301,0.10335195530726257,0.0,0.030726256983240222,0.0,0.0
78,20,0.1,random,5,14,15,3,mlp_table,True,True,21,21,40,0.0002475420005794149,,0.896106135245808,1.2124399221854933,1.1011084970090337,0.036312849162011177,0.9608938547486033,0.0,0.00558659217877095,3.193187713623047
78,20,0.1,random,5,14,15,3,unet,True,True,21,21,87,0.0007269170000654412,,0.675996187262695,0.7159449411226954,0.8461352971733866,0.6284916201117319,0.3715083798882682,0.00558659217877095,0.0,2.1367874145507812
79,20,0.1,random,5,4,14,16,dijkstra,True,True,21,21,331,0.0006914169989613583,,13.129380053908356,215.1455525606469,14.667840759997597,0.9973045822102425,0.0,0.9407008086253369,0.0,0.0
79,20,0.1,random,5,4,14,16,manhattan,True,True,21,21,112,0.0002789999998640269,,0.1293800539083558,0.2587601078167116,0.5086846840791568,0.0646900269541779,0.0,0.0,0.0,0.0
79,20,0.1,random,5,4,14,16,mlp_table,True,True,21,21,34,0.00022945799901208375,,1.0108061871438656,1.6232833643372147,1.2740813805786562,0.02425876010781671,0.9730458221024259,0.0,0.029649595687331536,3.7599239349365234
79,20,0.1,random,5,4,14,16,unet,True,True,21,21,90,0.000541041999895242,,0.6155074619539985,0.6590976026792629,0.8118482633345119,0.49865229110512127,0.5013477088948787,0.0,0.0026954177897574125,3.184478759765625
80,20,0.1,random,10,5,18,8,dijkstra,True,True,11,11,185,0.0004015419999632286,,13.842541436464089,236.28453038674033,15.371549381462506,0.9972375690607734,0.0,0.9447513812154696,0.0,0.0
80,20,0.1,random,10,5,18,8,manhattan,True,True,11,11,30,7.791600000928156e-05,,0.11049723756906077,0.4861878453038674,0.697271715548442,0.03038674033149171,0.0,0.016574585635359115,0.0,0.0
80,20,0.1,random,10,5,18,8,mlp_table,True,True,11,11,12,0.00010162500075239222,,1.062351121428263,1.7477061434963148,1.3220083749720781,0.027624309392265192,0.9696132596685083,0.0027624309392265192,0.03314917127071823,4.133249282836914
80,20,0.1,random,10,5,18,8,unet,True,True,11,11,19,0.00013662499986821786,,0.7970290192253682,1.0193739268499715,1.0096404938640147,0.5828729281767956,0.4143646408839779,0.0,0.013812154696132596,3.9011573791503906
81,20,0.1,random,18,5,5,9,dijkstra,True,True,17,17,211,0.0004549170007521752,,11.157303370786517,151.6629213483146,12.3151500741288,0.9971910112359551,0.0,0.9325842696629213,0.0,0.0
81,20,0.1,random,18,5,5,9,manhattan,True,True,17,17,57,0.0001413749996572733,,0.20786516853932585,0.48314606741573035,0.6950870934032154,0.09550561797752809,0.0,0.008426966292134831,0.0,0.0
81,20,0.1,random,18,5,5,9,mlp_table,True,True,17,17,18,0.0001784169999154983,,0.8198442171128948,0.9714729044163828,0.9856332504620483,0.05337078651685393,0.9438202247191011,0.0,0.0028089887640449437,3.006589889526367
81,20,0.1,random,18,5,5,9,unet,True,True,17,17,36,0.00022645900025963783,,0.5883849924534894,0.5801080953025302,0.7616482753230195,0.5084269662921348,0.49157303370786515,0.0,0.0,2.4328880310058594
82,20,0.1,random,13,3,16,18,dijkstra,True,True,18,18,289,0.0006338329985737801,,15.662087912087912,301.21153846153845,17.35544693926199,0.9972527472527473,0.0,0.9478021978021978,0.0,0.0
82,20,0.1,random,13,3,16,18,manhattan,True,True,18,18,44,0.00011499999891384505,,0.08791208791208792,0.17582417582417584,0.4193139346887673,0.04395604395604396,0.0,0.0,0.0,0.0
82,20,0.1,random,13,3,16,18,mlp_table,True,True,18,18,19,0.00015574999997625127,,1.1984476434005487,2.5306886063204383,1.590813818873987,0.024725274725274724,0.9725274725274725,0.0,0.08516483516483517,5.153474807739258
82,20,0.1,random,13,3,16,18,unet,True,True,18,18,27,0.00018412499957776163,,0.8008663887669752,1.0643454959066443,1.0316712150228116,0.5934065934065934,0.4065934065934066,0.0,0.005494505494505495,4.017738342285156
83,20,0.1,random,11,12,15,4,dijkstra,True,True,12,12,227,0.0004881250006292248,,13.138121546961326,216.40331491712706,14.710653109808792,0.9972375690607734,0.0,0.93646408839779,0.0,0.0
83,20,0.1,random,11,12,15,4,manhattan,True,True,12,12,32,7.975000153237488e-05,,0.1712707182320442,0.3425414364640884,0.5852703960257074,0.0856353591160221,0.0,0.0,0.0,0.0
83,20,0.1,random,11,12,15,4,mlp_table,True,True,12,12,13,9.704199874249753e-05,,0.9557246351768958,1.409586843835568,1.1872602258290168,0.03314917127071823,0.9640883977900553,0.0,0.016574585635359115,3.4921436309814453
83,20,0.1,random,11,12,15,4,unet,True,True,12,12,27,0.000171125000633765,,0.5645423363585499,0.5403452783699124,0.7350818174665406,0.5580110497237569,0.4419889502762431,0.0,0.0,2.722118377685547
84,20,0.1,random,9,12,3,4,dijkstra,True,True,14,14,278,0.0006265420015552081,,13.685950413223141,234.732782369146,15.32099155959385,0.9972451790633609,0.0,0.931129476584022,0.0,0.0
84,20,0.1,random,9,12,3,4,manhattan,True,True,14,14,49,0.00012116700054320972,,0.09366391184573003,0.18732782369146006,0.4328138441541121,0.046831955922865015,0.0,0.0,0.0,0.0
84,20,0.1,random,9,12,3,4,mlp_table,True,True,14,14,15,0.00011933399946428835,,1.0188623098630878,1.6339463791972928,1.2782591205218496,0.008264462809917356,0.9889807162534435,0.0,0.027548209366391185,3.573324203491211
84,20,0.1,random,9,12,3,4,unet,True,True,14,14,41,0.00025604199981899,,0.7450538167611955,1.0037494712553339,1.0018729815976344,0.581267217630854,0.418732782369146,0.0027548209366391185,0.011019283746556474,4.136272430419922
85,20,0.1,random,11,0,19,3,dijkstra,True,True,11,11,127,0.00026670800070860423,,16.80323450134771,338.4366576819407,18.396648001251226,0.9973045822102425,0.0,0.967654986522911,0.0,0.0
85,20,0.1,random,11,0,19,3,manhattan,True,True,11,11,31,7.47499998396961e-05,,0.14016172506738545,0.2803234501347709,0.529455805648376,0.07008086253369272,0.0,0.0,0.0,0.0
85,20,0.1,random,11,0,19,3,mlp_table,True,True,11,11,14,8.845800039125606e-05,,1.1052060258999026,2.1739340126814795,1.4744266725346091,0.03773584905660377,0.9595687331536388,0.0,0.07008086253369272,4.694330215454102
85,20,0.1,random,11,0,19,3,unet,True,True,11,11,20,0.00012354199861874804,,0.8566643095241403,1.4428082174160446,1.2011695206822577,0.42048517520215634,0.5795148247978437,0.0,0.03773584905660377,4.355430603027344
86,20,0.1,random,4,13,1,18,dijkstra,True,True,8,8,92,0.00020887500068056397,,17.435616438356163,365.05205479452053,19.10633546221045,0.9972602739726028,0.0,0.9616438356164384,0.0,0.0
86,20,0.1,random,4,13,1,18,manhattan,True,True,8,8,18,4.712499867309816e-05,,0.13150684931506848,0.26301369863013696,0.5128486118048259,0.06575342465753424,0.0,0.0,0.0,0.0
86,20,0.1,random,4,13,1,18,mlp_table,True,True,8,8,9,7.108399950084276e-05,,1.074735948157637,2.070338707231752,1.4388671610790733,0.019178082191780823,0.9780821917808219,0.0,0.06027397260273973,4.423847198486328
86,20,0.1,random,4,13,1,18,unet,True,True,8,8,19,0.00012087499999324791,,1.0671389904740738,1.9316820896541147,1.3898496644076705,0.6301369863013698,0.3698630136986301,0.0027397260273972603,0.049315068493150684,4.793729782104492
87,20,0.1,random,3,8,4,14,dijkstra,True,True,9,9,97,0.00020450000010896474,,12.922651933701658,205.61325966850828,14.339221027256267,0.9972375690607734,0.0,0.93646408839779,0.0,0.0
87,20,0.1,random,3,8,4,14,manhattan,True,True,9,9,16,4.429200089361984e-05,,0.34806629834254144,0.6961325966850829,0.834345609855462,0.17403314917127072,0.0,0.0,0.0,0.0
87,20,0.1,random,3,8,4,14,mlp_table,True,True,9,9,10,7.791700045345351e-05,,0.7586603289809675,0.8528420446663836,0.9234944746268835,0.06906077348066299,0.9281767955801105,0.0,0.0055248618784530384,3.2625961303710938
87,20,0.1,random,3,8,4,14,unet,True,True,9,9,10,7.3208000685554e-05,,0.5664201894188454,0.5612472498490397,0.7491643677118125,0.47790055248618785,0.5220994475138122,0.0027624309392265192,0.0,2.389942169189453
88,20,0.1,random,6,8,17,7,dijkstra,True,True,12,12,231,0.0004897910002910066,,13.478021978021978,220.14285714285714,14.837211905976714,0.9972527472527473,0.0,0.9505494505494505,0.0,0.0
88,20,0.1,random,6,8,17,7,manhattan,True,True,12,12,17,4.958300087309908e-05,,0.25274725274725274,0.5934065934065934,0.7703288865196433,0.11813186813186813,0.0,0.005494505494505495,0.0,0.0
88,20,0.1,random,6,8,17,7,mlp_table,True,True,12,12,13,0.00011500000073283445,,0.9552305452116243,1.4138362803181332,1.1890484768579173,0.04945054945054945,0.9478021978021978,0.005494505494505495,0.01098901098901099,3.5670223236083984
88,20,0.1,random,6,8,17,7,unet,True,True,12,12,14,0.00011574999916774686,,0.6055932028300979,0.7103495747101822,0.8428223862179873,0.4532967032967033,0.5467032967032966,0.0027472527472527475,0.0027472527472527475,3.0506038665771484
89,20,0.1,random,5,13,15,17,dijkstra,True,True,14,14,244,0.0005297919997246936,,14.22689075630252,250.15406162464987,15.816259406846168,0.9971988795518207,0.0,0.9495798319327731,0.0,0.0
89,20,0.1,random,5,13,15,17,manhattan,True,True,14,14,48,0.00012154100113548338,,0.1568627450980392,0.3137254901960784,0.5601120336112039,0.0784313725490196,0.0,0.0,0.0,0.0
89,20,0.1,random,5,13,15,17,mlp_table,True,True,14,14,18,0.00014529199870594312,,1.0602493362934315,1.7767516069967701,1.33294846374373,0.022408963585434174,0.9747899159663865,0.0,0.03361344537815126,3.9600563049316406
89,20,0.1,random,5,13,15,17,unet,True,True,14,14,49,0.00028033399939886294,,0.6586044372296801,0.6970501635543193,0.8348953009535502,0.5378151260504201,0.46218487394957986,0.0,0.0,2.603870391845703
90,20,0.1,random,1,4,13,11,dijkstra,True,True,19,19,249,0.0005115000003570458,,11.301408450704225,148.3943661971831,12.181722628478417,0.9971830985915493,0.0,0.9633802816901409,0.0,0.0
90,20,0.1,random,1,4,13,11,manhattan,True,True,19,19,96,0.00023704200066276826,,0.5521126760563381,1.5549295774647887,1.2469681541502127,0.21971830985915494,0.0,0.056338028169014086,0.0,0.0
90,20,0.1,random,1,4,13,11,mlp_table,True,True,19,19,30,0.00019454199900792446,,1.055559091500833,1.6333525459337686,1.278026817376603,0.21690140845070421,0.780281690140845,0.016901408450704224,0.008450704225352112,3.3867263793945312
90,20,0.1,random,1,4,13,11,unet,True,True,19,19,62,0.0004214999989926582,,0.7041931142269725,1.0009101459673393,1.0004549694850535,0.428169014084507,0.571830985915493,0.014084507042253521,0.0,2.865337371826172
91,20,0.1,random,18,3,10,3,dijkstra,True,True,8,8,54,0.0001128329986386234,,12.228650137741047,183.37465564738292,13.541589849326515,0.9972451790633609,0.0,0.9393939393939394,0.0,0.0
91,20,0.1,random,18,3,10,3,manhattan,True,True,8,8,9,2.7709000278264284e-05,,0.27548209366391185,0.7272727272727273,0.8528028654224418,0.11570247933884298,0.0,0.02203856749311295,0.0,0.0
91,20,0.1,random,18,3,10,3,mlp_table,True,True,8,8,9,8.020800123631489e-05,,0.8555849531136925,1.0458798054893352,1.0226826514072365,0.05785123966942149,0.9393939393939394,0.0,0.0027548209366391185,3.0135278701782227
91,20,0.1,random,18,3,10,3,unet,True,True,8,8,9,7.741699846519623e-05,,0.5792056660760533,0.5686150337991378,0.7540656694208654,0.6143250688705234,0.3856749311294766,0.0027548209366391185,0.0,2.4358158111572266
92,20,0.1,random,16,1,0,2,dijkstra,True,True,17,17,205,0.0004495410012168577,,17.485175202156334,368.6981132075472,19.20151330514205,0.9973045822102425,0.0,0.9595687331536388,0.0,0.0
92,20,0.1,random,16,1,0,2,manhattan,True,True,17,17,29,8.208399958675727e-05,,0.05390835579514825,0.1078167115902965,0.32835455165155925,0.026954177897574125,0.0,0.0,0.0,0.0
92,20,0.1,random,16,1,0,2,mlp_table,True,True,17,17,18,0.0001630000006116461,,1.1752697524998708,2.4788089236128097,1.5744233622545143,0.03773584905660377,0.9595687331536388,0.0,0.0889487870619946,4.694330215454102
92,20,0.1,random,16,1,0,2,unet,True,True,17,17,37,0.00024058300004980993,,1.0042112659251272,1.9316601310792927,1.3898417647629144,0.6388140161725068,0.3611859838274933,0.018867924528301886,0.04043126684636118,4.743114471435547
93,20,0.1,random,6,8,2,11,dijkstra,True,True,7,7,81,0.00017816699983086437,,13.098314606741573,208.7556179775281,14.448377693621111,0.9971910112359551,0.0,0.9466292134831461,0.0,0.0
93,20,0.1,random,6,8,2,11,manhattan,True,True,7,7,18,4.637500023818575e-05,,0.21348314606741572,0.449438202247191,0.6704015231539909,0.10393258426966293,0.0,0.0028089887640449437,0.0,0.0
93,20,0.1,random,6,8,2,11,mlp_table,True,True,7,7,8,6.0375001339707524e-05,,0.9637603522016761,1.344362243638863,1.159466361581423,0.025280898876404494,0.9719101123595506,0.0028089887640449437,0.0056179775280898875,3.482907295227051
93,20,0.1,random,6,8,2,11,unet,True,True,7,7,13,8.349999916390516e-05,,0.7170199509919359,0.8554540179208335,0.9249075726367655,0.45224719101123595,0.547752808988764,0.0028089887640449437,0.0,2.732961654663086
94,20,0.1,random,18,9,4,1,dijkstra,True,True,22,22,332,0.0007006249998084968,,15.491803278688524,290.92896174863387,17.056639814120302,0.9972677595628415,0.0,0.9453551912568307,0.0,0.0
94,20,0.1,random,18,9,4,1,manhattan,True,True,22,22,106,0.000259833001109655,,0.3442622950819672,0.6885245901639344,0.8297738186782796,0.1721311475409836,0.0,0.0,0.0,0.0
94,20,0.1,random,18,9,4,1,mlp_table,True,True,22,22,34,0.0002244160004920559,,0.9117176545773699,1.4178411436750389,1.1907313482373088,0.04918032786885246,0.9480874316939891,0.0,0.0273224043715847,4.19432258605957
94,20,0.1,random,18,9,4,1,unet,True,True,22,22,87,0.0005079170005046763,,0.8398529893306436,1.1153860936099929,1.0561184088964612,0.6775956284153005,0.3224043715846995,0.00546448087431694,0.01092896174863388,3.8269176483154297
95,20,0.1,random,11,10,19,2,dijkstra,True,True,16,16,333,0.0007222909989650361,,17.52341597796143,369.633608815427,19.22585781741421,0.9972451790633609,0.0,0.9586776859504132,0.0,0.0
95,20,0.1,random,11,10,19,2,manhattan,True,True,16,16,75,0.00018195900156570133,,0.24793388429752067,0.49586776859504134,0.7041787902195303,0.12396694214876033,0.0,0.0,0.0,0.0
