seed,map_size,obstacle_rate,heuristic,path_found,optimal,optimal_cost,path_length,expanded_nodes,runtime_seconds,mae,mse,rmse,underestimate_rate,overestimate_rate,large_underestimate_rate,large_overestimate_rate,max_overestimate
15,20,0.2,mlp_table,True,True,38,38,161,0.0008687499994266545,0.8585605121311083,1.4755287243540927,1.2147134330178837,0.2978723404255319,0.6990881458966566,0.03343465045592705,0.0,2.1943225860595703
15,20,0.2,unet,True,True,38,38,279,0.0016957919997366844,6.1252700376655556,49.929440036223426,7.066076707496419,0.0486322188449848,0.9513677811550152,0.00303951367781155,0.8267477203647416,14.438619613647461
16,20,0.2,dijkstra,True,True,38,38,309,0.0006356670000968734,21.718446601941746,536.6375404530744,23.16543849041227,0.9967637540453075,0.0,0.9870550161812298,0.0,0.0
16,20,0.2,manhattan,True,True,38,38,140,0.0003349580001668073,2.5825242718446604,16.142394822006473,4.0177599258799015,0.5631067961165048,0.0,0.313915857605178,0.0,0.0
16,20,0.2,mlp_table,True,True,38,38,98,0.0004865829996560933,1.8761659833605622,8.848361939988472,2.9746196294633154,0.4919093851132686,0.5048543689320388,0.2750809061488673,0.0,2.184774398803711
16,20,0.2,unet,True,True,38,38,132,0.0006477079987234902,4.470247705391696,32.11237829578724,5.6667784759762085,0.19093851132686085,0.8090614886731392,0.03559870550161812,0.5048543689320388,13.604888916015625
17,20,0.2,dijkstra,True,True,38,38,328,0.0006575410006917082,20.274390243902438,472.6585365853659,21.740711501359975,0.9969512195121951,0.0,0.9847560975609756,0.0,0.0
17,20,0.2,manhattan,True,True,38,38,229,0.0005375410000851844,1.103658536585366,5.890243902439025,2.426982468506731,0.27439024390243905,0.0,0.1402439024390244,0.0,0.0
17,20,0.2,mlp_table,True,True,38,38,151,0.0007802910004102159,0.892746074170601,1.8917582176853556,1.375412017427998,0.25914634146341464,0.7378048780487805,0.06097560975609756,0.0,2.017597198486328
17,20,0.2,unet,True,True,38,38,131,0.0008544170013919938,3.486972484646774,19.219868885817192,4.384047089826613,0.07621951219512195,0.9237804878048781,0.006097560975609756,0.4634146341463415,10.957088470458984
18,20,0.2,dijkstra,True,True,38,38,323,0.0006542500013893005,19.934984520123837,463.4520123839009,21.52793562754917,0.9969040247678018,0.0,0.9845201238390093,0.0,0.0
18,20,0.2,manhattan,True,True,38,38,201,0.00046300000030896626,0.8359133126934984,4.099071207430341,2.0246163111637574,0.21981424148606812,0.0,0.12074303405572756,0.0,0.0
18,20,0.2,mlp_table,True,True,38,38,124,0.0006378749985742616,0.9738941558005271,1.7581665888500317,1.325958743268444,0.21362229102167182,0.7832817337461301,0.018575851393188854,0.01238390092879257,3.379995346069336
18,20,0.2,unet,True,True,38,38,128,0.0006947500005480833,3.3575361623852613,18.85402765080096,4.342122482243098,0.07120743034055728,0.9287925696594427,0.0,0.4179566563467492,11.53643798828125
19,20,0.2,dijkstra,True,True,38,38,317,0.0006271670008572983,19.785488958990538,460.94637223974763,21.46966167036052,0.9968454258675079,0.0,0.9684542586750788,0.0,0.0
19,20,0.2,manhattan,True,True,38,38,225,0.0005149999997229315,0.7886435331230284,4.151419558359621,2.0375032658525045,0.2113564668769716,0.0,0.0914826498422713,0.0,0.0
19,20,0.2,mlp_table,True,True,38,38,120,0.0006112920000305166,1.1376588491235247,2.7742160480635008,1.665597805012813,0.22397476340694006,0.7728706624605678,0.05993690851735016,0.0473186119873817,4.910266876220703
19,20,0.2,unet,True,True,38,38,175,0.0009521249994577374,1.7208679042027952,7.729327654470028,2.7801668393227823,0.48580441640378547,0.5141955835962145,0.006309148264984227,0.17981072555205047,11.938514709472656
0,20,0.3,dijkstra,True,True,38,38,283,0.0005746249989897478,21.054982817869416,516.8762886597938,22.73491342978446,0.9965635738831615,0.0,0.9725085910652921,0.0,0.0
0,20,0.3,manhattan,True,True,38,38,151,0.0003509999987727497,1.8556701030927836,9.649484536082474,3.106361945440755,0.45017182130584193,0.0,0.281786941580756,0.0,0.0
0,20,0.3,mlp_table,True,True,38,38,119,0.0006152910009404877,1.3910643648855465,4.398061447751552,2.0971555611712622,0.3951890034364261,0.6013745704467354,0.14432989690721648,0.0,2.377312660217285
0,20,0.3,unet,True,True,38,38,105,0.0005236670003796462,5.582899633551791,41.041276783986945,6.406346601924294,0.10309278350515463,0.8969072164948454,0.020618556701030927,0.7422680412371134,14.821041107177734
1,20,0.3,dijkstra,True,True,38,38,258,0.0005006669998692814,22.112403100775193,558.2054263565891,23.626371417477316,0.9961240310077519,0.0,0.9844961240310077,0.0,0.0
1,20,0.3,manhattan,True,True,38,38,152,0.0003508750014589168,3.201550387596899,23.3953488372093,4.836873870301902,0.5542635658914729,0.0,0.4186046511627907,0.0,0.0
1,20,0.3,mlp_table,True,True,38,38,115,0.0005696669995813863,2.5864492192748907,13.63533448296392,3.692605378721631,0.5813953488372093,0.41472868217054265,0.3798449612403101,0.0,1.6286182403564453
1,20,0.3,unet,True,True,38,38,188,0.0008377920003113104,8.247704764669257,103.07559187238732,10.152615026306638,0.19767441860465115,0.8023255813953488,0.07751937984496124,0.6162790697674418,18.511690139770508
2,20,0.3,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
2,20,0.3,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
2,20,0.3,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
2,20,0.3,unet,False,False,-1,-1,0,0.0,,,,,,,,
3,20,0.3,dijkstra,True,True,38,38,290,0.0006048329996701796,21.713793103448275,549.7827586206896,23.44744673990517,0.996551724137931,0.0,0.9827586206896551,0.0,0.0
3,20,0.3,manhattan,True,True,38,38,201,0.0004655419998016441,2.689655172413793,18.06896551724138,4.250760581030338,0.5758620689655173,0.0,0.3724137931034483,0.0,0.0
3,20,0.3,mlp_table,True,True,38,38,109,0.0006564579998666886,1.9631717266707585,9.910500314193651,3.1480947117572007,0.6,0.39655172413793105,0.19655172413793104,0.0,1.4295825958251953
3,20,0.3,unet,True,True,38,38,103,0.0005317080012900988,4.707574037847848,34.49397932253369,5.87315752577212,0.2689655172413793,0.7310344827586207,0.12413793103448276,0.47586206896551725,15.354270935058594
4,20,0.3,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
4,20,0.3,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
4,20,0.3,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
4,20,0.3,unet,False,False,-1,-1,0,0.0,,,,,,,,
5,20,0.3,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
5,20,0.3,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
5,20,0.3,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
5,20,0.3,unet,False,False,-1,-1,0,0.0,,,,,,,,
6,20,0.3,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
6,20,0.3,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
6,20,0.3,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
6,20,0.3,unet,False,False,-1,-1,0,0.0,,,,,,,,
7,20,0.3,dijkstra,True,True,38,38,250,0.00048345799950766377,21.409266409266408,511.7722007722008,22.62238273861091,0.9961389961389961,0.0,0.9806949806949807,0.0,0.0
7,20,0.3,manhattan,True,True,38,38,141,0.00032008299967856146,3.081081081081081,34.51737451737452,5.875148893208965,0.4555984555984556,0.0,0.33204633204633205,0.0,0.0
7,20,0.3,mlp_table,True,True,38,38,113,0.0006193329991219798,2.416678449361941,23.185769855651333,4.815160418475311,0.44015444015444016,0.555984555984556,0.2277992277992278,0.0,1.4295825958251953
7,20,0.3,unet,True,True,38,38,107,0.0005374590000428725,6.417859828610218,50.9835584265441,7.140277195357622,0.09266409266409266,0.9073359073359073,0.03474903474903475,0.7953667953667953,12.401290893554688
8,20,0.3,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
8,20,0.3,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
8,20,0.3,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
8,20,0.3,unet,False,False,-1,-1,0,0.0,,,,,,,,
9,20,0.3,dijkstra,True,True,38,38,251,0.0004900420008198125,21.838582677165356,562.003937007874,23.706622218440863,0.9960629921259843,0.0,0.968503937007874,0.0,0.0
9,20,0.3,manhattan,True,True,38,38,131,0.0003020000003743917,3.173228346456693,38.91338582677165,6.238059460022135,0.468503937007874,0.0,0.2992125984251969,0.0,0.0
9,20,0.3,mlp_table,True,True,38,38,89,0.0005927500005782349,2.5339939899331942,24.86096663413406,4.986077279197953,0.4881889763779528,0.5078740157480315,0.23622047244094488,0.0,1.654952049255371
9,20,0.3,unet,True,True,38,38,95,0.001652832999752718,1.9958371808679085,12.875423414888544,3.5882340245430684,0.3464566929133858,0.6535433070866141,0.05905511811023622,0.08267716535433071,5.243770599365234
10,20,0.3,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
10,20,0.3,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
10,20,0.3,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
10,20,0.3,unet,False,False,-1,-1,0,0.0,,,,,,,,
11,20,0.3,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
11,20,0.3,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
11,20,0.3,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
11,20,0.3,unet,False,False,-1,-1,0,0.0,,,,,,,,
12,20,0.3,dijkstra,True,True,38,38,280,0.0005645830005960306,20.83629893238434,517.3274021352313,22.744832427064203,0.99644128113879,0.0,0.9786476868327402,0.0,0.0
12,20,0.3,manhattan,True,True,38,38,108,0.0002512499995646067,2.092526690391459,15.686832740213523,3.9606606444144545,0.44483985765124556,0.0,0.2669039145907473,0.0,0.0
12,20,0.3,mlp_table,True,True,38,38,71,0.00036545799957821146,1.807202280204067,11.261437548895273,3.355806542233219,0.40569395017793597,0.5907473309608541,0.13167259786476868,0.0,2.8137683868408203
12,20,0.3,unet,True,True,38,38,111,0.0005645420005748747,5.4376174801185035,42.179421738844795,6.494568633777366,0.14590747330960854,0.8540925266903915,0.014234875444839857,0.7046263345195729,13.8927001953125
13,20,0.3,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
13,20,0.3,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
13,20,0.3,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
13,20,0.3,unet,False,False,-1,-1,0,0.0,,,,,,,,
14,20,0.3,dijkstra,True,True,38,38,257,0.0005084999993414385,20.481617647058822,496.62132352941177,22.285002210666523,0.9963235294117647,0.0,0.9779411764705882,0.0,0.0
14,20,0.3,manhattan,True,True,38,38,126,0.00029229199935798533,1.6911764705882353,10.382352941176471,3.2221658773527584,0.35661764705882354,0.0,0.22794117647058823,0.0,0.0
14,20,0.3,mlp_table,True,True,38,38,79,0.0004077499997947598,1.5657291092416818,5.77036575996083,2.402158562618386,0.34558823529411764,0.6507352941176471,0.16176470588235295,0.003676470588235294,3.2236061096191406
14,20,0.3,unet,True,True,38,38,170,0.0008645840007375227,9.805909149787006,126.9664691482659,11.267939880398098,0.10294117647058823,0.8970588235294118,0.014705882352941176,0.8492647058823529,23.217193603515625
15,20,0.3,dijkstra,True,True,40,40,290,0.0005955420001555467,23.286206896551725,605.9896551724138,24.616857134338122,0.996551724137931,0.0,0.9827586206896551,0.0,0.0
15,20,0.3,manhattan,True,True,40,40,159,0.00037187500129221007,4.43448275862069,38.44137931034483,6.2001112337074105,0.9413793103448276,0.0,0.3896551724137931,0.0,0.0
15,20,0.3,mlp_table,True,True,40,40,145,0.0007183329998952104,3.4147612234641764,25.705844687346023,5.070093163576585,0.9275862068965517,0.06896551724137931,0.3310344827586207,0.0,1.207629680633545
15,20,0.3,unet,True,True,40,40,283,0.0012102919990866212,7.188106786793676,72.03463623062191,8.487322088304527,0.1,0.9,0.03103448275862069,0.7793103448275862,23.711313247680664
16,20,0.3,dijkstra,True,True,38,38,219,0.00042337500053690746,23.68018018018018,659.7342342342342,25.685292177318797,0.9954954954954955,0.0,0.9819819819819819,0.0,0.0
16,20,0.3,manhattan,True,True,38,38,81,0.00018629199985298328,4.4774774774774775,60.630630630630634,7.7865673201116445,0.5585585585585585,0.0,0.3918918918918919,0.0,0.0
16,20,0.3,mlp_table,True,True,38,38,65,0.00032841599931998644,3.8109994675662064,44.367921732066925,6.660924990725157,0.5675675675675675,0.42792792792792794,0.34684684684684686,0.0,1.2666196823120117
16,20,0.3,unet,True,True,38,38,125,0.0005474999998114072,8.760142038534353,102.34382006241876,10.11651224792511,0.23873873873873874,0.7612612612612613,0.15315315315315314,0.6981981981981982,19.361064910888672
17,20,0.3,dijkstra,True,True,38,38,268,0.0005388339995988645,21.94160583941606,554.0948905109489,23.53922026132023,0.9963503649635036,0.0,0.9817518248175182,0.0,0.0
17,20,0.3,manhattan,True,True,38,38,143,0.00033754200012481306,2.7153284671532845,19.474452554744527,4.4129868065454865,0.551094890510949,0.0,0.3102189781021898,0.0,0.0
17,20,0.3,mlp_table,True,True,38,38,104,0.0005384579999372363,2.0474039977484377,9.92774598772435,3.15083258643241,0.5656934306569343,0.4306569343065693,0.26277372262773724,0.0,1.654952049255371
17,20,0.3,unet,True,True,38,38,84,0.00045400000090012327,3.665514886814312,18.99143892443376,4.357916810178202,0.14963503649635038,0.8503649635036497,0.0072992700729927005,0.5437956204379562,10.665931701660156
18,20,0.3,dijkstra,True,True,68,68,271,0.0005357919999369187,38.32841328413284,1898.3726937269373,43.570318953697566,0.996309963099631,0.0,0.985239852398524,0.0,0.0
18,20,0.3,manhattan,True,True,68,68,248,0.000519540999448509,19.55719557195572,589.5793357933579,24.281254823286172,0.8413284132841329,0.0,0.7896678966789668,0.0,0.0
18,20,0.3,mlp_table,True,True,68,68,242,0.0010304169991286471,18.68039267485432,550.3946488498623,23.460491232066353,0.8376383763837638,0.15867158671586715,0.7859778597785978,0.0,2.1429433822631836
18,20,0.3,unet,True,True,68,68,217,0.0009477499988861382,18.729294176911075,466.87758597501914,21.607350276584565,0.5424354243542435,0.4575645756457565,0.5387453874538746,0.44280442804428044,13.446178436279297
19,20,0.3,dijkstra,True,True,38,38,266,0.0005239579986664467,21.206766917293233,532.921052631579,23.085082902852633,0.9962406015037594,0.0,0.9736842105263158,0.0,0.0
19,20,0.3,manhattan,True,True,38,38,115,0.0002569999996921979,2.398496240601504,15.924812030075188,3.9905904362732074,0.5714285714285714,0.0,0.2631578947368421,0.0,0.0
19,20,0.3,mlp_table,True,True,38,38,84,0.0004342089996498544,2.0113032549843752,10.784580624180846,3.2839885237590045,0.48872180451127817,0.5075187969924813,0.22180451127819548,0.0,2.910266876220703
19,20,0.3,unet,True,True,38,38,90,0.00047154200001386926,4.439680728249084,36.88270102792961,6.073112960247785,0.19172932330827067,0.8082706766917294,0.13157894736842105,0.35714285714285715,17.085769653320312
0,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
0,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
0,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
0,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
1,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
1,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
1,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
1,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
2,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
2,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
2,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
2,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
3,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
3,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
3,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
3,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
4,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
4,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
4,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
4,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
5,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
5,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
5,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
5,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
6,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
6,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
6,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
6,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
7,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
7,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
7,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
7,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
8,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
8,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
8,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
8,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
9,20,0.4,dijkstra,True,True,42,42,175,0.0003299999989394564,23.845714285714287,699.4914285714286,26.447900267723117,0.9942857142857143,0.0,0.96,0.0,0.0
9,20,0.4,manhattan,True,True,42,42,98,0.00021400000150606502,5.314285714285714,63.65714285714286,7.978542652461216,0.6571428571428571,0.0,0.52,0.0,0.0
9,20,0.4,mlp_table,True,True,42,42,88,0.00042225000106554944,4.727709337643215,49.26690771363877,7.019038945157575,0.6628571428571428,0.3314285714285714,0.4857142857142857,0.0,0.9121646881103516
9,20,0.4,unet,True,True,42,42,78,0.00037329099905036855,4.351885147775922,25.66578782459091,5.0661413151027395,0.2914285714285714,0.7085714285714285,0.21714285714285714,0.4742857142857143,8.660057067871094
10,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
10,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
10,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
10,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
11,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
11,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
11,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
11,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
12,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
12,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
12,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
12,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
13,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
13,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
13,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
13,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
14,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
14,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
14,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
14,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
15,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
15,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
15,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
15,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
16,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
16,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
16,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
16,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
17,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
17,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
17,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
17,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
18,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
18,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
18,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
18,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
19,20,0.4,dijkstra,False,False,-1,-1,0,0.0,,,,,,,,
19,20,0.4,manhattan,False,False,-1,-1,0,0.0,,,,,,,,
19,20,0.4,mlp_table,False,False,-1,-1,0,0.0,,,,,,,,
19,20,0.4,unet,False,False,-1,-1,0,0.0,,,,,,,,
