seed,map_size,obstacle_rate,start_goal_mode,start_row,start_col,goal_row,goal_col,heuristic,path_found,optimal,optimal_cost,path_length,expanded_nodes,runtime_seconds,skip_reason,mae,mse,rmse,underestimate_rate,overestimate_rate,large_underestimate_rate,large_overestimate_rate,max_overestimate
14,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,149,0.0007367500002146699,,1.111488334793862,2.2779900578142516,1.5093011819429054,0.040983606557377046,0.9562841530054644,0.0,0.07650273224043716,4.437534332275391
14,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,235,0.0012345409995759837,,1.6573910511256567,5.649497108822358,2.3768670784926864,0.4262295081967213,0.5737704918032787,0.01366120218579235,0.1721311475409836,7.8550872802734375
15,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,370,0.0008942920012486866,,18.85135135135135,419.7648648648649,20.488164018888195,0.9972972972972973,0.0,0.972972972972973,0.0,0.0
15,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,294,0.0007217500005936017,,0.10270270270270271,0.20540540540540542,0.4532167311622613,0.051351351351351354,0.0,0.0,0.0,0.0
15,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,123,0.0006452090001403121,,1.1160869434073164,2.2959384704054906,1.5152354504846732,0.03783783783783784,0.9594594594594594,0.0,0.08108108108108109,4.694330215454102
15,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,223,0.0012429580001480645,,1.59167161696666,5.00230633235758,2.2365836296364106,0.5513513513513514,0.4486486486486487,0.016216216216216217,0.14324324324324325,8.599231719970703
16,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,353,0.0007222500007628696,,20.569405099150142,479.91218130311614,21.90689803014375,0.9971671388101983,0.0,0.9858356940509915,0.0,0.0
16,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,297,0.0006951670002308674,,1.3994334277620397,7.0594900849858355,2.656970094861031,0.41076487252124644,0.0,0.1274787535410765,0.0,0.0
16,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,133,0.0006835830008640187,,1.1407648622145397,3.387068155930566,1.8403989121738162,0.3342776203966006,0.6628895184135978,0.08498583569405099,0.0056657223796034,3.396686553955078
16,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,197,0.0010334580001654103,,1.835929528511955,6.3012303369076985,2.5102251566159755,0.42492917847025496,0.5750708215297451,0.0339943342776204,0.1558073654390935,9.428747177124023
17,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,362,0.0008386669996980345,,19.582872928176794,445.207182320442,21.099933230236584,0.9972375690607734,0.0,0.9861878453038674,0.0,0.0
17,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,330,0.0007793339991621906,,0.5248618784530387,1.7348066298342542,1.3171205828754837,0.20165745856353592,0.0,0.03867403314917127,0.0,0.0
17,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,147,0.0007449170007021166,,0.7272536155268632,0.8874478442722544,0.9420445022780264,0.11049723756906077,0.8867403314917127,0.0027624309392265192,0.0,2.6943302154541016
17,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,230,0.0012554590011859545,,1.6257715897006884,5.038010389881736,2.24455126693104,0.292817679558011,0.7071823204419889,0.011049723756906077,0.18232044198895028,8.399444580078125
18,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,368,0.0007741249992250232,,19.432065217391305,440.5951086956522,20.990357517099422,0.9972826086956522,0.0,0.9836956521739131,0.0,0.0
18,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,367,0.000819124999907217,,0.29347826086956524,0.9782608695652174,0.9890707100936805,0.10054347826086957,0.0,0.043478260869565216,0.0,0.0
18,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,150,0.0007376659996225499,,0.9627836207332818,1.6431076670178923,1.2818376133574378,0.07880434782608696,0.9184782608695652,0.0,0.03260869565217391,3.9410762786865234
18,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,206,0.0010968330007017357,,2.1988647609301237,9.859567103954147,3.139994761771769,0.22282608695652173,0.7771739130434783,0.008152173913043478,0.2717391304347826,9.382757186889648
19,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,358,0.0007480829990527127,,19.56145251396648,449.0418994413408,21.190608755798895,0.9972067039106145,0.0,0.9720670391061452,0.0,0.0
19,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,353,0.0008123340012389235,,0.43575418994413406,1.3631284916201116,1.1675309381854133,0.1564245810055866,0.0,0.061452513966480445,0.0,0.0
19,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,140,0.0007033750007394701,,0.8481501990190431,1.514899609158523,1.2308125808418287,0.13966480446927373,0.8575418994413407,0.0,0.0446927374301676,4.910266876220703
19,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,260,0.0013959999996586703,,1.2936585668744989,3.574414969019974,1.8906123264752015,0.6033519553072626,0.39664804469273746,0.008379888268156424,0.09217877094972067,8.579654693603516
20,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,353,0.0007199579995358363,,19.073654390934845,431.328611898017,20.768452323127427,0.9971671388101983,0.0,0.9801699716713881,0.0,0.0
20,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,346,0.000772375000451575,,0.24362606232294617,0.6005665722379604,0.7749623037528731,0.10764872521246459,0.0,0.014164305949008499,0.0,0.0
20,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,142,0.0007130419999157311,,0.9479317398314435,1.5962909924930477,1.2634440994729634,0.06232294617563739,0.9348441926345609,0.0,0.039660056657223795,3.946523666381836
20,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,243,0.0012876250002591405,,1.5361579217586572,4.770055723013984,2.184045723654609,0.45609065155807366,0.5439093484419264,0.0113314447592068,0.17280453257790368,7.215736389160156
21,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,353,0.0007468330004485324,,19.60056657223796,444.3201133144476,21.078902089872887,0.9971671388101983,0.0,0.9716713881019831,0.0,0.0
21,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,300,0.0007136669992178213,,0.5949008498583569,2.481586402266289,1.5753051775025335,0.17563739376770537,0.0,0.0821529745042493,0.0,0.0
21,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,133,0.0006949160015210509,,1.016342141810625,1.9088476084288897,1.381610512564554,0.15864022662889518,0.8385269121813032,0.019830028328611898,0.0339943342776204,4.437534332275391
21,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,178,0.0009874170009425143,,1.8683637471779886,7.617839648032041,2.760043414157111,0.3342776203966006,0.6657223796033994,0.0084985835694051,0.21529745042492918,10.01922607421875
22,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,358,0.0007356670012086397,,19.05586592178771,428.37988826815644,20.69734012544019,0.9972067039106145,0.0,0.9748603351955307,0.0,0.0
22,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,294,0.0006970419999561273,,0.25139664804469275,0.6145251396648045,0.7839165387111082,0.11173184357541899,0.0,0.013966480446927373,0.0,0.0
22,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,121,0.0006500420004158514,,0.9074476474490245,1.3764651621132635,1.1732285208403619,0.0446927374301676,0.952513966480447,0.0,0.01675977653631285,3.379995346069336
22,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,234,0.0013076670002192259,,1.2962538952934008,2.782203615667148,1.6679938895772815,0.61731843575419,0.38268156424581007,0.013966480446927373,0.06424581005586592,6.931192398071289
23,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,364,0.0007648339997103903,,19.068681318681318,428.7225274725275,20.705615843836366,0.9972527472527473,0.0,0.9725274725274725,0.0,0.0
23,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,310,0.0007334170004469343,,0.14285714285714285,0.2857142857142857,0.5345224838248488,0.07142857142857142,0.0,0.0,0.0,0.0
23,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,147,0.0007483749996026745,,1.060236470057414,2.0630155571708055,1.4363201443866216,0.054945054945054944,0.9423076923076923,0.0,0.06593406593406594,4.437534332275391
23,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,238,0.0013120419989718357,,1.5071414843365387,4.40825723794062,2.099585015649669,0.5467032967032966,0.4532967032967033,0.01098901098901099,0.12912087912087913,7.317378997802734
24,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,370,0.000762917001338792,,19.272972972972973,436.67297297297296,20.896721584329274,0.9972972972972973,0.0,0.972972972972973,0.0,0.0
24,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,353,0.0008157499996741535,,0.2756756756756757,0.5513513513513514,0.7425303706592421,0.13783783783783785,0.0,0.0,0.0,0.0
24,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,142,0.000732625001546694,,0.8610249844757286,1.3902919079760037,1.179106402313211,0.03783783783783784,0.9594594594594594,0.0,0.032432432432432434,4.437534332275391
24,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,264,0.0015281249998224666,,1.2885079867131002,3.403337482955518,1.8448136716090104,0.5513513513513514,0.4486486486486487,0.013513513513513514,0.08378378378378379,7.291019439697266
25,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,357,0.000743208000130835,,18.946778711484594,427.28851540616245,20.670958260471682,0.9971988795518207,0.0,0.9747899159663865,0.0,0.0
25,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,284,0.0006721249992551748,,0.011204481792717087,0.022408963585434174,0.14969623771302396,0.0056022408963585435,0.0,0.0,0.0,0.0
25,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,117,0.0006055419999029255,,1.1686108830262298,2.6888655364248923,1.6397760628893485,0.03361344537815126,0.9635854341736695,0.0,0.10084033613445378,5.396686553955078
25,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,191,0.0009924589994625421,,2.068921347960037,9.634382586812622,3.1039301839462534,0.3753501400560224,0.6246498599439776,0.01680672268907563,0.24369747899159663,11.62202262878418
26,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,340,0.0006918750004842877,,19.455882352941178,444.09705882352944,21.073610483814335,0.9970588235294118,0.0,0.9764705882352941,0.0,0.0
26,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,234,0.0005447080002340954,,0.6176470588235294,1.8705882352941177,1.3676944963310036,0.23823529411764705,0.0,0.061764705882352944,0.0,0.0
26,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,104,0.0005604590005532373,,0.9104537027723649,1.5413435428604136,1.2415085754276582,0.12058823529411765,0.8764705882352941,0.023529411764705882,0.0,2.959127426147461
26,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,166,0.0008902499994292157,,1.485045505621854,4.178277733051266,2.0440835924813023,0.36470588235294116,0.6352941176470588,0.026470588235294117,0.12058823529411765,7.695758819580078
27,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,364,0.0007791249990987126,,18.802197802197803,419.2032967032967,20.47445473518884,0.9972527472527473,0.0,0.9725274725274725,0.0,0.0
27,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,314,0.000750375000279746,,0.02197802197802198,0.04395604395604396,0.20965696734438366,0.01098901098901099,0.0,0.0,0.0,0.0
27,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,123,0.0006397079996531829,,1.1476292207345857,2.534263609831216,1.5919370621451139,0.03296703296703297,0.9642857142857143,0.0,0.09340659340659341,5.396686553955078
27,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,235,0.0013261250005598413,,1.56786075594661,5.075312971002748,2.2528455275501575,0.5989010989010989,0.4010989010989011,0.01098901098901099,0.14285714285714285,9.307601928710938
28,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,357,0.0007371669998974539,,19.243697478991596,437.08683473389357,20.906621791525613,0.9971988795518207,0.0,0.9719887955182073,0.0,0.0
28,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,293,0.0006753329998900881,,0.16246498599439776,0.48179271708683474,0.6941128993808102,0.06162464985994398,0.0,0.0196078431372549,0.0,0.0
28,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,139,0.0006989580015215324,,0.9956049508407336,1.8760282153321317,1.36968179345866,0.05042016806722689,0.9467787114845938,0.0,0.056022408963585436,4.694330215454102
28,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,226,0.0014991249990998767,,1.7861164076989438,6.714042587348646,2.59114696367239,0.3025210084033613,0.6974789915966386,0.008403361344537815,0.2184873949579832,10.32754135131836
29,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,370,0.0007909999985713512,,18.83783783783784,421.44864864864866,20.529214516114557,0.9972972972972973,0.0,0.9756756756756757,0.0,0.0
29,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,344,0.0008044580008572666,,0.005405405405405406,0.010810810810810811,0.10397504898200727,0.002702702702702703,0.0,0.0,0.0,0.0
29,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,141,0.0007125840002117911,,1.1407932581128302,2.577408019858872,1.6054307894951036,0.03513513513513514,0.9621621621621622,0.0,0.0972972972972973,5.396686553955078
29,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,239,0.0013317080010892823,,1.780048395491935,7.099192245193453,2.6644309420950383,0.34054054054054056,0.6594594594594595,0.010810810810810811,0.1945945945945946,10.079328536987305
30,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,358,0.0007470829987141769,,19.293296089385475,437.05307262569835,20.9058143258209,0.9972067039106145,0.0,0.9748603351955307,0.0,0.0
30,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,298,0.000696708000759827,,0.18435754189944134,0.43575418994413406,0.6601168002286671,0.08379888268156424,0.0,0.008379888268156424,0.0,0.0
30,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,171,0.0008700829985173186,,0.9884435554456444,1.6773560999878387,1.2951278315239152,0.03910614525139665,0.9581005586592178,0.0,0.030726256983240222,3.9410762786865234
30,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,181,0.0010174159997404786,,3.2752720190826077,18.78277980357319,4.333910451725231,0.0782122905027933,0.9217877094972067,0.008379888268156424,0.39385474860335196,11.811988830566406
31,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,363,0.0007467080013157101,,19.206611570247933,435.4876033057851,20.868339735249307,0.9972451790633609,0.0,0.977961432506887,0.0,0.0
31,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,361,0.0008053749988903292,,0.11570247933884298,0.23140495867768596,0.48104569292083466,0.05785123966942149,0.0,0.0,0.0,0.0
31,20,0.1,fixed,0,0,19,19,mlp_table,True,True,38,38,155,0.0007603750000271248,,1.0179429832568838,1.9090385892721793,1.3816796261334172,0.04132231404958678,0.9559228650137741,0.0,0.05509641873278237,4.184774398803711
31,20,0.1,fixed,0,0,19,19,unet,True,True,38,38,262,0.0013932500005466864,,1.4286989705950104,4.250429300997192,2.0616569309652837,0.5371900826446281,0.4628099173553719,0.011019283746556474,0.12672176308539945,7.532341003417969
32,20,0.1,fixed,0,0,19,19,dijkstra,True,True,38,38,346,0.000736707999749342,,19.08670520231214,430.8612716763006,20.75719806901453,0.9971098265895953,0.0,0.9710982658959537,0.0,0.0
32,20,0.1,fixed,0,0,19,19,manhattan,True,True,38,38,290,0.0006948339996597497,,0.1791907514450867,0.5202312138728323,0.7212705552515175,0.06936416184971098,0.0,0.02023121387283237,0.0,0.0
