seed,map_size,obstacle_rate,heuristic,path_found,optimal,optimal_cost,path_length,expanded_nodes,runtime_seconds,mae,mse,rmse,underestimate_rate,overestimate_rate,large_underestimate_rate,large_overestimate_rate,max_overestimate
5,20,0.1,dijkstra,True,True,38,38,361,0.0007429999986925395,19.27146814404432,435.0498614958449,20.857848918233273,0.997229916897507,0.0,0.9806094182825484,0.0,0.0
5,20,0.1,manhattan,True,True,38,38,292,0.000675375000355416,0.3988919667590028,1.3518005540166205,1.1626695807565537,0.1329639889196676,0.0,0.06371191135734072,0.0,0.0
5,20,0.1,mlp_table,True,True,38,38,124,0.0006168339987198124,0.9089894403711251,1.4645493244212744,1.210185657005269,0.0997229916897507,0.8975069252077562,0.0,0.036011080332409975,3.9410762786865234
5,20,0.1,unet,True,True,38,38,186,0.0010389170001872117,1.7658100081943078,5.96748188454447,2.442842992200782,0.2880886426592798,0.7119113573407202,0.008310249307479225,0.20221606648199447,8.311328887939453
6,20,0.1,dijkstra,True,True,38,38,357,0.0007529169997724239,18.88235294117647,424.2324929971989,20.5969049373249,0.9971988795518207,0.0,0.9719887955182073,0.0,0.0
6,20,0.1,manhattan,True,True,38,38,263,0.0006134580016805558,0.10084033613445378,0.20168067226890757,0.44908871313907184,0.05042016806722689,0.0,0.0,0.0,0.0
6,20,0.1,mlp_table,True,True,38,38,120,0.0006307910007308237,1.1102539234134663,2.323337432777748,1.524249793432083,0.03361344537815126,0.9635854341736695,0.0,0.07563025210084033,5.153474807739258
6,20,0.1,unet,True,True,38,38,206,0.0011237919989071088,1.5011495862688338,4.838979424692354,2.1997680388378122,0.5098039215686274,0.49019607843137253,0.014005602240896359,0.13725490196078433,9.068599700927734
7,20,0.1,dijkstra,True,True,38,38,356,0.0007280840000021271,19.634831460674157,444.40449438202245,21.080903547571733,0.9971910112359551,0.0,0.9831460674157303,0.0,0.0
7,20,0.1,manhattan,True,True,38,38,323,0.0007512919983128086,0.6460674157303371,2.258426966292135,1.502806363538608,0.2050561797752809,0.0,0.1151685393258427,0.0,0.0
7,20,0.1,mlp_table,True,True,38,38,146,0.0007385829994746018,0.8704467104392105,1.3420601206211864,1.1584731851109833,0.15730337078651685,0.8398876404494382,0.0028089887640449437,0.011235955056179775,3.193187713623047
7,20,0.1,unet,True,True,38,38,200,0.0010762499987322371,2.175634766562601,9.422175167989918,3.0695561842047976,0.199438202247191,0.800561797752809,0.014044943820224719,0.25842696629213485,9.903144836425781
8,20,0.1,dijkstra,True,True,38,38,366,0.00082516700058477,18.994535519125684,427.75956284153006,20.682349064879695,0.9972677595628415,0.0,0.9726775956284153,0.0,0.0
