seed,map_size,obstacle_rate,map_mode,structured_type,start_goal_mode,start_row,start_col,goal_row,goal_col,heuristic,path_found,optimal,optimal_cost,path_length,expanded_nodes,runtime_seconds,skip_reason,mae,mse,rmse,underestimate_rate,overestimate_rate,large_underestimate_rate,large_overestimate_rate,max_overestimate
28,20,0.1,structured,large_block,random,11,7,16,11,dijkstra,True,True,9,9,164,0.0003867920022457838,,12.404255319148936,192.88297872340425,13.888231662936944,0.9973404255319149,0.0,0.9335106382978723,0.0,0.0
28,20,0.1,structured,large_block,random,11,7,16,11,manhattan,True,True,9,9,30,8.083399734459817e-05,,0.2127659574468085,0.7659574468085106,0.8751899489873673,0.06382978723404255,0.0,0.0425531914893617,0.0,0.0
28,20,0.1,structured,large_block,random,11,7,16,11,mlp_table,True,True,9,9,10,8.262499977718107e-05,,0.8818966245397608,1.1490512744733041,1.0719380926496194,0.05585106382978723,0.9414893617021277,0.0,0.005319148936170213,3.482907295227051
28,20,0.1,structured,large_block,random,11,7,16,11,unet,True,True,9,9,19,0.0001793750016076956,,0.6719084571492164,0.8668387859361809,0.9310417745387051,0.5159574468085106,0.48404255319148937,0.0,0.013297872340425532,4.390748977661133
29,20,0.1,structured,large_block,random,3,9,2,6,dijkstra,True,True,4,4,30,6.866599869681522e-05,,13.361702127659575,223.77659574468086,14.959164272935867,0.9973404255319149,0.0,0.9361702127659575,0.0,0.0
29,20,0.1,structured,large_block,random,3,9,2,6,manhattan,True,True,4,4,8,2.3291002435144037e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,20,0.1,structured,large_block,random,3,9,2,6,mlp_table,True,True,4,4,5,4.749999789055437e-05,,1.1548972009344305,2.136611364485818,1.4617152131950388,0.005319148936170213,0.9920212765957447,0.0,0.05851063829787234,4.320276260375977
29,20,0.1,structured,large_block,random,3,9,2,6,unet,True,True,4,4,6,4.987499778508209e-05,,0.9234896853883215,1.5918109998981251,1.261669925098528,0.39095744680851063,0.6090425531914894,0.0,0.0398936170212766,5.336536407470703
30,20,0.1,structured,large_block,random,1,6,1,17,dijkstra,True,True,11,11,128,0.00026649999927030876,,15.662162162162161,302.727027027027,17.399052474977683,0.9972972972972973,0.0,0.9459459459459459,0.0,0.0
30,20,0.1,structured,large_block,random,1,6,1,17,manhattan,True,True,11,11,12,3.841600118903443e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,20,0.1,structured,large_block,random,1,6,1,17,mlp_table,True,True,11,11,12,0.00011412499952712096,,1.279551558236818,2.8318368219661147,1.6828062342308203,0.01891891891891892,0.9783783783783784,0.0,0.10810810810810811,4.910266876220703
30,20,0.1,structured,large_block,random,1,6,1,17,unet,True,True,11,11,12,0.00011179200009792112,,1.036323374268171,1.962730814117094,1.4009749512811047,0.518918918918919,0.4810810810810811,0.002702702702702703,0.051351351351351354,6.376859664916992
31,20,0.1,structured,large_block,random,4,15,11,4,dijkstra,True,True,18,18,286,0.0006084579981688876,,11.552631578947368,165.60526315789474,12.868770848759983,0.9973684210526316,0.0,0.9342105263157895,0.0,0.0
31,20,0.1,structured,large_block,random,4,15,11,4,manhattan,True,True,18,18,69,0.00017291699987254106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20,0.1,structured,large_block,random,4,15,11,4,mlp_table,True,True,18,18,23,0.00016975000107777305,,1.0410033571092705,1.6972010405360847,1.30276668691523,0.005263157894736842,0.9921052631578947,0.0,0.03684210526315789,4.423847198486328
31,20,0.1,structured,large_block,random,4,15,11,4,unet,True,True,18,18,24,0.00019637500008684583,,0.6564707815647125,0.8628880494785445,0.9289176763731781,0.4,0.6,0.0,0.010526315789473684,4.007427215576172
32,20,0.1,structured,large_block,random,13,7,0,10,dijkstra,True,True,16,16,303,0.0006690420013910625,,14.770833333333334,259.7291666666667,16.11611512327542,0.9973958333333334,0.0,0.9583333333333334,0.0,0.0
32,20,0.1,structured,large_block,random,13,7,0,10,manhattan,True,True,16,16,32,8.720800178707577e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,20,0.1,structured,large_block,random,13,7,0,10,mlp_table,True,True,16,16,25,0.00017379200289724395,,1.202341084368527,2.317929026057925,1.522474638888256,0.0026041666666666665,0.9947916666666666,0.0,0.0703125,4.694330215454102
32,20,0.1,structured,large_block,random,13,7,0,10,unet,True,False,16,18,78,0.000442833003035048,,1.0905600941429536,2.1781496524250037,1.4758555662479318,0.4375,0.5625,0.0,0.0546875,7.3299407958984375
33,20,0.1,structured,large_block,random,14,0,4,17,dijkstra,True,True,27,27,353,0.0007473340010619722,,13.872340425531915,242.22340425531914,15.563528014409815,0.9973404255319149,0.0,0.9361702127659575,0.0,0.0
33,20,0.1,structured,large_block,random,14,0,4,17,manhattan,True,True,27,27,159,0.0003770830007852055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,20,0.1,structured,large_block,random,14,0,4,17,mlp_table,True,True,27,27,36,0.0002488329992047511,,1.2284179742031909,2.4927184548255994,1.5788345242062574,0.005319148936170213,0.9920212765957447,0.0,0.0797872340425532,4.910266876220703
33,20,0.1,structured,large_block,random,14,0,4,17,unet,True,True,27,27,46,0.00031687500086263753,,0.7950028991128536,1.27654015724314,1.1298407663220247,0.42021276595744683,0.5797872340425532,0.0,0.02127659574468085,6.671634674072266
34,20,0.1,structured,large_block,random,14,14,15,11,dijkstra,True,True,4,4,35,8.145899846567772e-05,,11.932432432432432,175.09459459459458,13.232331411909035,0.9972972972972973,0.0,0.9324324324324325,0.0,0.0
34,20,0.1,structured,large_block,random,14,14,15,11,manhattan,True,True,4,4,8,2.4083998141577467e-05,,0.10810810810810811,0.3891891891891892,0.6238502938920436,0.032432432432432434,0.0,0.021621621621621623,0.0,0.0
34,20,0.1,structured,large_block,random,14,14,15,11,mlp_table,True,True,4,4,5,4.749999789055437e-05,,0.9450211892256866,1.4098597641823234,1.187375157303842,0.032432432432432434,0.9648648648648649,0.0,0.02702702702702703,3.946523666381836
34,20,0.1,structured,large_block,random,14,14,15,11,unet,True,True,4,4,7,5.450000026030466e-05,,0.8088623878118154,1.3678392079576835,1.1695465822093978,0.42162162162162165,0.5783783783783784,0.0,0.043243243243243246,5.06585693359375
35,20,0.1,structured,large_block,random,7,11,7,12,dijkstra,True,True,1,1,4,1.1750002158805728e-05,,11.224324324324325,146.85675675675677,12.118446961420295,0.9972972972972973,0.0,0.9567567567567568,0.0,0.0
35,20,0.1,structured,large_block,random,7,11,7,12,manhattan,True,True,1,1,2,6.375001248670742e-06,,0.12972972972972974,0.6054054054054054,0.7780780201274198,0.032432432432432434,0.0,0.021621621621621623,0.0,0.0
35,20,0.1,structured,large_block,random,7,11,7,12,mlp_table,True,True,1,1,2,1.841700213844888e-05,,0.9858745864919713,1.56014478429281,1.2490575584386854,0.03783783783783784,0.9594594594594594,0.013513513513513514,0.016216216216216217,3.716862678527832
35,20,0.1,structured,large_block,random,7,11,7,12,unet,True,True,1,1,2,1.629199687158689e-05,,1.7002602844624906,5.326659484970717,2.3079556938924797,0.3972972972972973,0.6027027027027027,0.0,0.22972972972972974,7.832253456115723
36,20,0.1,structured,large_block,random,10,17,8,9,dijkstra,True,True,10,10,121,0.0002588339993963018,,10.078947368421053,120.34210526315789,10.97005493437284,0.9973684210526316,0.0,0.9342105263157895,0.0,0.0
36,20,0.1,structured,large_block,random,10,17,8,9,manhattan,True,True,10,10,27,7.345800258917734e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,20,0.1,structured,large_block,random,10,17,8,9,mlp_table,True,True,10,10,11,9.908300125971437e-05,,0.8816628964323746,1.1508304446638566,1.072767656421397,0.005263157894736842,0.9921052631578947,0.0,0.007894736842105263,3.2236061096191406
36,20,0.1,structured,large_block,random,10,17,8,9,unet,True,True,10,10,17,0.00013070799832348712,,0.8049077273199433,1.340062165727268,1.1576105414720739,0.48947368421052634,0.5105263157894737,0.0,0.031578947368421054,6.075006484985352
37,20,0.1,structured,large_block,random,9,14,1,9,dijkstra,True,True,13,13,205,0.00044791700202040374,,14.054945054945055,238.66483516483515,15.448781025208271,0.9972527472527473,0.0,0.9423076923076923,0.0,0.0
37,20,0.1,structured,large_block,random,9,14,1,9,manhattan,True,True,13,13,22,5.7458000810584053e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,20,0.1,structured,large_block,random,9,14,1,9,mlp_table,True,True,13,13,14,0.00010308299897587858,,1.1933778465449154,2.2291008331962154,1.4930173586386113,0.005494505494505495,0.9917582417582418,0.0,0.06043956043956044,4.507303237915039
37,20,0.1,structured,large_block,random,9,14,1,9,unet,True,True,13,13,19,0.00015079200238687918,,1.3110562310769007,2.8187809421685106,1.6789225539519417,0.3489010989010989,0.6510989010989011,0.0,0.07692307692307693,6.920864105224609
38,20,0.1,structured,large_block,random,6,12,11,6,dijkstra,True,True,11,11,185,0.00041116699867416173,,10.845945945945946,144.2945945945946,12.01226850326759,0.9972972972972973,0.0,0.9324324324324325,0.0,0.0
38,20,0.1,structured,large_block,random,6,12,11,6,manhattan,True,True,11,11,42,0.00010670900155673735,,0.12972972972972974,0.6054054054054054,0.7780780201274198,0.032432432432432434,0.0,0.021621621621621623,0.0,0.0
38,20,0.1,structured,large_block,random,6,12,11,6,mlp_table,True,True,11,11,12,0.00010120899969479069,,0.8180694032359768,0.97797681101535,0.9889271009611122,0.032432432432432434,0.9648648648648649,0.002702702702702703,0.005405405405405406,3.200124740600586
38,20,0.1,structured,large_block,random,6,12,11,6,unet,True,True,11,11,28,0.00018095799896400422,,0.7148221051370776,1.0505864323166652,1.0249811863232736,0.46756756756756757,0.5324324324324324,0.0,0.024324324324324326,4.874721527099609
39,20,0.1,structured,large_block,random,3,6,17,4,dijkstra,True,True,18,18,292,0.0006658749989583157,,14.973684210526315,276.2157894736842,16.61974095687668,0.9973684210526316,0.0,0.9368421052631579,0.0,0.0
39,20,0.1,structured,large_block,random,3,6,17,4,manhattan,True,True,18,18,56,0.0001614579996385146,,0.37894736842105264,1.6,1.2649110640673518,0.10526315789473684,0.0,0.06315789473684211,0.0,0.0
39,20,0.1,structured,large_block,random,3,6,17,4,mlp_table,True,True,18,18,25,0.00020691700046882033,,0.9456798409160815,1.537472716950701,1.2399486751276043,0.0868421052631579,0.9105263157894737,0.0,0.031578947368421054,4.423847198486328
39,20,0.1,structured,large_block,random,3,6,17,4,unet,True,False,18,20,44,0.00028808400020352565,,0.7472445309358208,1.24484980092099,1.1157283723742935,0.48157894736842105,0.5184210526315789,0.0,0.02894736842105263,4.873296737670898
40,20,0.1,structured,large_block,random,15,10,8,3,dijkstra,True,True,14,14,243,0.0005286250016069971,,12.986486486486486,201.98108108108107,14.212004822722271,0.9972972972972973,0.0,0.9432432432432433,0.0,0.0
40,20,0.1,structured,large_block,random,15,10,8,3,manhattan,True,True,14,14,39,0.00010058299812953919,,0.2702702702702703,0.972972972972973,0.9863939238321437,0.08108108108108109,0.0,0.05405405405405406,0.0,0.0
40,20,0.1,structured,large_block,random,15,10,8,3,mlp_table,True,True,14,14,27,0.0001750410010572523,,1.0847396315755071,1.9283778987514637,1.3886604692117739,0.07837837837837838,0.918918918918919,0.005405405405405406,0.04054054054054054,4.667055130004883
40,20,0.1,structured,large_block,random,15,10,8,3,unet,True,True,14,14,16,0.00014591600120184012,,1.4482865075605946,3.3475850155067386,1.8296406793430067,0.3027027027027027,0.6972972972972973,0.0,0.07027027027027027,7.274406433105469
41,20,0.1,structured,large_block,random,16,13,16,3,dijkstra,True,True,10,10,153,0.0003320420000818558,,14.346666666666666,258.74133333333333,16.085438549611673,0.9973333333333333,0.0,0.9333333333333333,0.0,0.0
41,20,0.1,structured,large_block,random,16,13,16,3,manhattan,True,True,10,10,11,3.504100095597096e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,20,0.1,structured,large_block,random,16,13,16,3,mlp_table,True,True,10,10,11,0.00010479200136614963,,1.1527909348805745,2.310123293819268,1.5199089755045425,0.005333333333333333,0.992,0.0,0.07466666666666667,4.667055130004883
41,20,0.1,structured,large_block,random,16,13,16,3,unet,True,True,10,10,11,0.0001021249991026707,,0.8424362392127513,1.775099561956136,1.3323286238597953,0.368,0.632,0.0,0.05333333333333334,5.679361343383789
42,20,0.1,structured,large_block,random,11,3,14,9,dijkstra,True,True,9,9,136,0.00029633299709530547,,10.74468085106383,141.75531914893617,11.90610428095337,0.9973404255319149,0.0,0.9335106382978723,0.0,0.0
42,20,0.1,structured,large_block,random,11,3,14,9,manhattan,True,True,9,9,28,8.70830008352641e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,20,0.1,structured,large_block,random,11,3,14,9,mlp_table,True,True,9,9,10,8.491599874105304e-05,,0.9629052693539477,1.417941809788594,1.1907736181947406,0.005319148936170213,0.9920212765957447,0.0,0.02127659574468085,3.7599239349365234
42,20,0.1,structured,large_block,random,11,3,14,9,unet,True,True,9,9,17,0.0001264589991478715,,0.8086406203343514,1.4432228654359738,1.2013421100735517,0.4122340425531915,0.5877659574468085,0.0,0.0425531914893617,6.515586853027344
43,20,0.1,structured,large_block,random,5,16,4,11,dijkstra,True,True,6,6,65,0.00016495800082338974,,11.394736842105264,161.18421052631578,12.695834376925204,0.9973684210526316,0.0,0.9342105263157895,0.0,0.0
43,20,0.1,structured,large_block,random,5,16,4,11,manhattan,True,True,6,6,12,3.412500154809095e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,20,0.1,structured,large_block,random,5,16,4,11,mlp_table,True,True,6,6,7,6.724999911966734e-05,,1.0008252212875768,1.570842641513638,1.253332614078816,0.005263157894736842,0.9921052631578947,0.0,0.031578947368421054,3.946523666381836
43,20,0.1,structured,large_block,random,5,16,4,11,unet,True,True,6,6,9,7.370800085482188e-05,,0.8460085988044739,1.3213669320697519,1.1495072562057849,0.4342105263157895,0.5657894736842105,0.0,0.031578947368421054,4.367122650146484
44,20,0.1,structured,large_block,random,5,14,5,3,dijkstra,True,True,11,11,177,0.00038383299761335365,,13.554054054054054,228.8783783783784,15.128726925236585,0.9972972972972973,0.0,0.9324324324324325,0.0,0.0
44,20,0.1,structured,large_block,random,5,14,5,3,manhattan,True,True,11,11,12,3.849999848171137e-05,,0.16216216216216217,0.32432432432432434,0.5694947974514994,0.08108108108108109,0.0,0.0,0.0,0.0
