ranking_lambda,scope,cases,mae,mse,tie_set_ordering_accuracy,direct_unet_mean_expanded_nodes,direct_unet_optimality_rate,unet_tiebreak_mean_expanded_nodes,unet_tiebreak_optimality_rate,case_id,structure_type,pairwise_ordering_accuracy,pairwise_pairs,tie_set_decisions,algorithm,expanded_nodes,path_cost,optimal_cost,optimal
0.1,search,,,,,,,,,maze_like_seed94,maze_like,,,,direct_unet,63,37,37,True
0.1,search,,,,,,,,,maze_like_seed94,maze_like,,,,unet_tiebreak,110,37,37,True
0.1,search,,,,,,,,,maze_like_seed95,maze_like,,,,direct_unet,17,10,10,True
0.1,search,,,,,,,,,maze_like_seed95,maze_like,,,,unet_tiebreak,11,10,10,True
0.1,search,,,,,,,,,maze_like_seed96,maze_like,,,,direct_unet,33,26,26,True
0.1,search,,,,,,,,,maze_like_seed96,maze_like,,,,unet_tiebreak,90,26,26,True
0.1,search,,,,,,,,,maze_like_seed97,maze_like,,,,direct_unet,47,34,34,True
0.1,search,,,,,,,,,maze_like_seed97,maze_like,,,,unet_tiebreak,114,34,34,True
0.1,search,,,,,,,,,maze_like_seed98,maze_like,,,,direct_unet,39,25,25,True
0.1,search,,,,,,,,,maze_like_seed98,maze_like,,,,unet_tiebreak,61,25,25,True
0.1,search,,,,,,,,,maze_like_seed99,maze_like,,,,direct_unet,14,13,13,True
0.1,search,,,,,,,,,maze_like_seed99,maze_like,,,,unet_tiebreak,15,13,13,True
0.1,search,,,,,,,,,large_block_seed0,large_block,,,,direct_unet,3,2,2,True
0.1,search,,,,,,,,,large_block_seed0,large_block,,,,unet_tiebreak,3,2,2,True
0.1,search,,,,,,,,,large_block_seed1,large_block,,,,direct_unet,77,22,22,True
0.1,search,,,,,,,,,large_block_seed1,large_block,,,,unet_tiebreak,35,22,22,True
0.1,search,,,,,,,,,large_block_seed2,large_block,,,,direct_unet,69,24,24,True
0.1,search,,,,,,,,,large_block_seed2,large_block,,,,unet_tiebreak,25,24,24,True
0.1,search,,,,,,,,,large_block_seed3,large_block,,,,direct_unet,65,19,19,True
0.1,search,,,,,,,,,large_block_seed3,large_block,,,,unet_tiebreak,20,19,19,True
0.1,search,,,,,,,,,large_block_seed4,large_block,,,,direct_unet,18,8,8,True
0.1,search,,,,,,,,,large_block_seed4,large_block,,,,unet_tiebreak,9,8,8,True
0.1,search,,,,,,,,,large_block_seed5,large_block,,,,direct_unet,16,13,13,True
0.1,search,,,,,,,,,large_block_seed5,large_block,,,,unet_tiebreak,14,13,13,True
0.1,search,,,,,,,,,large_block_seed6,large_block,,,,direct_unet,103,31,31,True
0.1,search,,,,,,,,,large_block_seed6,large_block,,,,unet_tiebreak,105,31,31,True
0.1,search,,,,,,,,,large_block_seed7,large_block,,,,direct_unet,49,26,26,True
0.1,search,,,,,,,,,large_block_seed7,large_block,,,,unet_tiebreak,40,26,26,True
0.1,search,,,,,,,,,large_block_seed8,large_block,,,,direct_unet,24,17,17,True
0.1,search,,,,,,,,,large_block_seed8,large_block,,,,unet_tiebreak,49,17,17,True
0.1,search,,,,,,,,,large_block_seed9,large_block,,,,direct_unet,15,6,6,True
0.1,search,,,,,,,,,large_block_seed9,large_block,,,,unet_tiebreak,7,6,6,True
0.1,search,,,,,,,,,large_block_seed10,large_block,,,,direct_unet,81,25,25,True
0.1,search,,,,,,,,,large_block_seed10,large_block,,,,unet_tiebreak,41,25,25,True
0.1,search,,,,,,,,,large_block_seed11,large_block,,,,direct_unet,4,2,2,True
0.1,search,,,,,,,,,large_block_seed11,large_block,,,,unet_tiebreak,3,2,2,True
0.1,search,,,,,,,,,large_block_seed12,large_block,,,,direct_unet,75,24,24,True
0.1,search,,,,,,,,,large_block_seed12,large_block,,,,unet_tiebreak,25,24,24,True
0.1,search,,,,,,,,,large_block_seed13,large_block,,,,direct_unet,8,5,5,True
0.1,search,,,,,,,,,large_block_seed13,large_block,,,,unet_tiebreak,6,5,5,True
0.1,search,,,,,,,,,large_block_seed14,large_block,,,,direct_unet,13,8,8,True
0.1,search,,,,,,,,,large_block_seed14,large_block,,,,unet_tiebreak,9,8,8,True
0.1,search,,,,,,,,,large_block_seed15,large_block,,,,direct_unet,24,15,15,True
0.1,search,,,,,,,,,large_block_seed15,large_block,,,,unet_tiebreak,16,15,15,True
0.1,search,,,,,,,,,large_block_seed16,large_block,,,,direct_unet,12,8,8,True
0.1,search,,,,,,,,,large_block_seed16,large_block,,,,unet_tiebreak,9,8,8,True
0.1,search,,,,,,,,,large_block_seed17,large_block,,,,direct_unet,14,8,8,True
0.1,search,,,,,,,,,large_block_seed17,large_block,,,,unet_tiebreak,9,8,8,True
0.1,search,,,,,,,,,large_block_seed18,large_block,,,,direct_unet,34,22,22,True
0.1,search,,,,,,,,,large_block_seed18,large_block,,,,unet_tiebreak,23,22,22,True
0.1,search,,,,,,,,,large_block_seed19,large_block,,,,direct_unet,12,11,11,True
0.1,search,,,,,,,,,large_block_seed19,large_block,,,,unet_tiebreak,12,11,11,True
0.1,search,,,,,,,,,large_block_seed20,large_block,,,,direct_unet,6,5,5,True
0.1,search,,,,,,,,,large_block_seed20,large_block,,,,unet_tiebreak,6,5,5,True
0.1,search,,,,,,,,,large_block_seed21,large_block,,,,direct_unet,42,32,32,True
0.1,search,,,,,,,,,large_block_seed21,large_block,,,,unet_tiebreak,158,32,32,True
0.1,search,,,,,,,,,large_block_seed22,large_block,,,,direct_unet,8,6,6,True
0.1,search,,,,,,,,,large_block_seed22,large_block,,,,unet_tiebreak,7,6,6,True
0.1,search,,,,,,,,,large_block_seed23,large_block,,,,direct_unet,25,17,17,True
0.1,search,,,,,,,,,large_block_seed23,large_block,,,,unet_tiebreak,25,17,17,True
0.1,search,,,,,,,,,large_block_seed24,large_block,,,,direct_unet,59,27,27,True
0.1,search,,,,,,,,,large_block_seed24,large_block,,,,unet_tiebreak,127,27,27,True
0.1,search,,,,,,,,,large_block_seed25,large_block,,,,direct_unet,7,5,5,True
0.1,search,,,,,,,,,large_block_seed25,large_block,,,,unet_tiebreak,6,5,5,True
0.1,search,,,,,,,,,large_block_seed26,large_block,,,,direct_unet,10,8,8,True
0.1,search,,,,,,,,,large_block_seed26,large_block,,,,unet_tiebreak,9,8,8,True
0.1,search,,,,,,,,,large_block_seed27,large_block,,,,direct_unet,24,20,20,True
0.1,search,,,,,,,,,large_block_seed27,large_block,,,,unet_tiebreak,21,20,20,True
0.1,search,,,,,,,,,large_block_seed28,large_block,,,,direct_unet,130,22,22,True
0.1,search,,,,,,,,,large_block_seed28,large_block,,,,unet_tiebreak,23,22,22,True
0.1,search,,,,,,,,,large_block_seed29,large_block,,,,direct_unet,11,9,9,True
0.1,search,,,,,,,,,large_block_seed29,large_block,,,,unet_tiebreak,10,9,9,True
0.1,search,,,,,,,,,large_block_seed30,large_block,,,,direct_unet,62,14,14,True
0.1,search,,,,,,,,,large_block_seed30,large_block,,,,unet_tiebreak,15,14,14,True
0.1,search,,,,,,,,,large_block_seed31,large_block,,,,direct_unet,217,36,36,True
0.1,search,,,,,,,,,large_block_seed31,large_block,,,,unet_tiebreak,37,36,36,True
0.1,search,,,,,,,,,large_block_seed32,large_block,,,,direct_unet,19,15,15,True
0.1,search,,,,,,,,,large_block_seed32,large_block,,,,unet_tiebreak,16,15,15,True
0.1,search,,,,,,,,,large_block_seed33,large_block,,,,direct_unet,77,23,23,True
0.1,search,,,,,,,,,large_block_seed33,large_block,,,,unet_tiebreak,24,23,23,True
0.1,search,,,,,,,,,large_block_seed34,large_block,,,,direct_unet,25,15,15,True
0.1,search,,,,,,,,,large_block_seed34,large_block,,,,unet_tiebreak,16,15,15,True
0.1,search,,,,,,,,,large_block_seed35,large_block,,,,direct_unet,33,18,18,True
0.1,search,,,,,,,,,large_block_seed35,large_block,,,,unet_tiebreak,19,18,18,True
0.1,search,,,,,,,,,large_block_seed36,large_block,,,,direct_unet,27,14,14,True
0.1,search,,,,,,,,,large_block_seed36,large_block,,,,unet_tiebreak,15,14,14,True
0.1,search,,,,,,,,,large_block_seed37,large_block,,,,direct_unet,5,3,3,True
0.1,search,,,,,,,,,large_block_seed37,large_block,,,,unet_tiebreak,4,3,3,True
0.1,search,,,,,,,,,large_block_seed38,large_block,,,,direct_unet,77,31,29,False
0.1,search,,,,,,,,,large_block_seed38,large_block,,,,unet_tiebreak,35,29,29,True
0.1,search,,,,,,,,,large_block_seed39,large_block,,,,direct_unet,15,13,13,True
0.1,search,,,,,,,,,large_block_seed39,large_block,,,,unet_tiebreak,41,13,13,True
0.1,search,,,,,,,,,large_block_seed40,large_block,,,,direct_unet,18,14,14,True
0.1,search,,,,,,,,,large_block_seed40,large_block,,,,unet_tiebreak,24,14,14,True
0.1,search,,,,,,,,,large_block_seed41,large_block,,,,direct_unet,14,13,13,True
0.1,search,,,,,,,,,large_block_seed41,large_block,,,,unet_tiebreak,25,13,13,True
0.1,search,,,,,,,,,large_block_seed42,large_block,,,,direct_unet,33,23,19,False
0.1,search,,,,,,,,,large_block_seed42,large_block,,,,unet_tiebreak,36,19,19,True
0.1,search,,,,,,,,,large_block_seed43,large_block,,,,direct_unet,16,13,13,True
0.1,search,,,,,,,,,large_block_seed43,large_block,,,,unet_tiebreak,33,13,13,True
0.1,search,,,,,,,,,large_block_seed44,large_block,,,,direct_unet,161,34,34,True
0.1,search,,,,,,,,,large_block_seed44,large_block,,,,unet_tiebreak,35,34,34,True
0.1,search,,,,,,,,,large_block_seed45,large_block,,,,direct_unet,21,17,17,True
0.1,search,,,,,,,,,large_block_seed45,large_block,,,,unet_tiebreak,19,17,17,True
0.1,search,,,,,,,,,large_block_seed46,large_block,,,,direct_unet,53,23,23,True
0.1,search,,,,,,,,,large_block_seed46,large_block,,,,unet_tiebreak,24,23,23,True
0.1,search,,,,,,,,,large_block_seed47,large_block,,,,direct_unet,26,20,20,True
0.1,search,,,,,,,,,large_block_seed47,large_block,,,,unet_tiebreak,21,20,20,True
0.1,search,,,,,,,,,large_block_seed48,large_block,,,,direct_unet,16,15,15,True
0.1,search,,,,,,,,,large_block_seed48,large_block,,,,unet_tiebreak,16,15,15,True
0.1,search,,,,,,,,,large_block_seed49,large_block,,,,direct_unet,16,6,6,True
0.1,search,,,,,,,,,large_block_seed49,large_block,,,,unet_tiebreak,7,6,6,True
0.1,search,,,,,,,,,large_block_seed50,large_block,,,,direct_unet,16,12,12,True
0.1,search,,,,,,,,,large_block_seed50,large_block,,,,unet_tiebreak,21,12,12,True
0.1,search,,,,,,,,,large_block_seed51,large_block,,,,direct_unet,61,28,28,True
0.1,search,,,,,,,,,large_block_seed51,large_block,,,,unet_tiebreak,29,28,28,True
0.1,search,,,,,,,,,large_block_seed52,large_block,,,,direct_unet,22,9,9,True
0.1,search,,,,,,,,,large_block_seed52,large_block,,,,unet_tiebreak,10,9,9,True
0.1,search,,,,,,,,,large_block_seed53,large_block,,,,direct_unet,3,2,2,True
0.1,search,,,,,,,,,large_block_seed53,large_block,,,,unet_tiebreak,3,2,2,True
0.1,search,,,,,,,,,large_block_seed54,large_block,,,,direct_unet,45,23,23,True
0.1,search,,,,,,,,,large_block_seed54,large_block,,,,unet_tiebreak,24,23,23,True
0.1,search,,,,,,,,,large_block_seed55,large_block,,,,direct_unet,22,11,11,True
0.1,search,,,,,,,,,large_block_seed55,large_block,,,,unet_tiebreak,12,11,11,True
0.1,search,,,,,,,,,large_block_seed56,large_block,,,,direct_unet,135,30,28,False
0.1,search,,,,,,,,,large_block_seed56,large_block,,,,unet_tiebreak,158,28,28,True
0.1,search,,,,,,,,,large_block_seed57,large_block,,,,direct_unet,11,10,10,True
0.1,search,,,,,,,,,large_block_seed57,large_block,,,,unet_tiebreak,14,10,10,True
0.1,search,,,,,,,,,large_block_seed58,large_block,,,,direct_unet,100,33,33,True
0.1,search,,,,,,,,,large_block_seed58,large_block,,,,unet_tiebreak,147,33,33,True
0.1,search,,,,,,,,,large_block_seed59,large_block,,,,direct_unet,52,22,22,True
0.1,search,,,,,,,,,large_block_seed59,large_block,,,,unet_tiebreak,23,22,22,True
0.1,search,,,,,,,,,large_block_seed60,large_block,,,,direct_unet,15,13,13,True
0.1,search,,,,,,,,,large_block_seed60,large_block,,,,unet_tiebreak,14,13,13,True
0.1,search,,,,,,,,,large_block_seed61,large_block,,,,direct_unet,11,9,9,True
0.1,search,,,,,,,,,large_block_seed61,large_block,,,,unet_tiebreak,10,9,9,True
0.1,search,,,,,,,,,large_block_seed62,large_block,,,,direct_unet,13,12,12,True
0.1,search,,,,,,,,,large_block_seed62,large_block,,,,unet_tiebreak,13,12,12,True
0.1,search,,,,,,,,,large_block_seed63,large_block,,,,direct_unet,21,18,18,True
0.1,search,,,,,,,,,large_block_seed63,large_block,,,,unet_tiebreak,19,18,18,True
0.1,search,,,,,,,,,large_block_seed64,large_block,,,,direct_unet,17,16,16,True
0.1,search,,,,,,,,,large_block_seed64,large_block,,,,unet_tiebreak,17,16,16,True
0.1,search,,,,,,,,,large_block_seed65,large_block,,,,direct_unet,40,12,12,True
0.1,search,,,,,,,,,large_block_seed65,large_block,,,,unet_tiebreak,13,12,12,True
0.1,search,,,,,,,,,large_block_seed66,large_block,,,,direct_unet,23,19,19,True
0.1,search,,,,,,,,,large_block_seed66,large_block,,,,unet_tiebreak,20,19,19,True
0.1,search,,,,,,,,,large_block_seed67,large_block,,,,direct_unet,21,18,18,True
0.1,search,,,,,,,,,large_block_seed67,large_block,,,,unet_tiebreak,19,18,18,True
0.1,search,,,,,,,,,large_block_seed68,large_block,,,,direct_unet,47,30,30,True
0.1,search,,,,,,,,,large_block_seed68,large_block,,,,unet_tiebreak,46,30,30,True
0.1,search,,,,,,,,,large_block_seed69,large_block,,,,direct_unet,8,7,7,True
0.1,search,,,,,,,,,large_block_seed69,large_block,,,,unet_tiebreak,8,7,7,True
0.1,search,,,,,,,,,large_block_seed70,large_block,,,,direct_unet,14,13,13,True
0.1,search,,,,,,,,,large_block_seed70,large_block,,,,unet_tiebreak,21,13,13,True
0.1,search,,,,,,,,,large_block_seed71,large_block,,,,direct_unet,9,8,8,True
0.1,search,,,,,,,,,large_block_seed71,large_block,,,,unet_tiebreak,9,8,8,True
0.1,search,,,,,,,,,large_block_seed72,large_block,,,,direct_unet,45,24,24,True
0.1,search,,,,,,,,,large_block_seed72,large_block,,,,unet_tiebreak,40,24,24,True
0.1,search,,,,,,,,,large_block_seed73,large_block,,,,direct_unet,43,23,23,True
0.1,search,,,,,,,,,large_block_seed73,large_block,,,,unet_tiebreak,24,23,23,True
0.1,search,,,,,,,,,large_block_seed74,large_block,,,,direct_unet,35,12,12,True
0.1,search,,,,,,,,,large_block_seed74,large_block,,,,unet_tiebreak,20,12,12,True
0.1,search,,,,,,,,,large_block_seed75,large_block,,,,direct_unet,60,20,20,True
0.1,search,,,,,,,,,large_block_seed75,large_block,,,,unet_tiebreak,21,20,20,True
0.1,search,,,,,,,,,large_block_seed76,large_block,,,,direct_unet,109,26,26,True
0.1,search,,,,,,,,,large_block_seed76,large_block,,,,unet_tiebreak,137,26,26,True
0.1,search,,,,,,,,,large_block_seed77,large_block,,,,direct_unet,26,22,22,True
0.1,search,,,,,,,,,large_block_seed77,large_block,,,,unet_tiebreak,51,22,22,True
0.1,search,,,,,,,,,large_block_seed78,large_block,,,,direct_unet,14,12,12,True
0.1,search,,,,,,,,,large_block_seed78,large_block,,,,unet_tiebreak,13,12,12,True
0.1,search,,,,,,,,,large_block_seed79,large_block,,,,direct_unet,75,26,26,True
0.1,search,,,,,,,,,large_block_seed79,large_block,,,,unet_tiebreak,72,26,26,True
0.1,search,,,,,,,,,large_block_seed80,large_block,,,,direct_unet,24,11,11,True
0.1,search,,,,,,,,,large_block_seed80,large_block,,,,unet_tiebreak,12,11,11,True
0.1,search,,,,,,,,,large_block_seed81,large_block,,,,direct_unet,51,19,19,True
0.1,search,,,,,,,,,large_block_seed81,large_block,,,,unet_tiebreak,20,19,19,True
0.1,search,,,,,,,,,large_block_seed82,large_block,,,,direct_unet,7,6,6,True
0.1,search,,,,,,,,,large_block_seed82,large_block,,,,unet_tiebreak,7,6,6,True
0.1,search,,,,,,,,,large_block_seed83,large_block,,,,direct_unet,27,15,15,True
0.1,search,,,,,,,,,large_block_seed83,large_block,,,,unet_tiebreak,32,15,15,True
0.1,search,,,,,,,,,large_block_seed84,large_block,,,,direct_unet,28,17,17,True
0.1,search,,,,,,,,,large_block_seed84,large_block,,,,unet_tiebreak,51,17,17,True
0.1,search,,,,,,,,,large_block_seed85,large_block,,,,direct_unet,20,12,12,True
0.1,search,,,,,,,,,large_block_seed85,large_block,,,,unet_tiebreak,13,12,12,True
0.1,search,,,,,,,,,large_block_seed86,large_block,,,,direct_unet,69,16,16,True
0.1,search,,,,,,,,,large_block_seed86,large_block,,,,unet_tiebreak,17,16,16,True
0.1,search,,,,,,,,,large_block_seed87,large_block,,,,direct_unet,8,7,7,True
0.1,search,,,,,,,,,large_block_seed87,large_block,,,,unet_tiebreak,8,7,7,True
0.1,search,,,,,,,,,large_block_seed88,large_block,,,,direct_unet,14,12,12,True
0.1,search,,,,,,,,,large_block_seed88,large_block,,,,unet_tiebreak,13,12,12,True
0.1,search,,,,,,,,,large_block_seed89,large_block,,,,direct_unet,49,22,22,True
0.1,search,,,,,,,,,large_block_seed89,large_block,,,,unet_tiebreak,23,22,22,True
0.1,search,,,,,,,,,large_block_seed90,large_block,,,,direct_unet,26,17,17,True
0.1,search,,,,,,,,,large_block_seed90,large_block,,,,unet_tiebreak,18,17,17,True
0.1,search,,,,,,,,,large_block_seed91,large_block,,,,direct_unet,14,12,12,True
0.1,search,,,,,,,,,large_block_seed91,large_block,,,,unet_tiebreak,13,12,12,True
0.1,search,,,,,,,,,large_block_seed92,large_block,,,,direct_unet,20,11,11,True
0.1,search,,,,,,,,,large_block_seed92,large_block,,,,unet_tiebreak,12,11,11,True
0.1,search,,,,,,,,,large_block_seed93,large_block,,,,direct_unet,11,8,8,True
0.1,search,,,,,,,,,large_block_seed93,large_block,,,,unet_tiebreak,9,8,8,True
0.1,search,,,,,,,,,large_block_seed94,large_block,,,,direct_unet,16,11,11,True
0.1,search,,,,,,,,,large_block_seed94,large_block,,,,unet_tiebreak,15,11,11,True
0.1,search,,,,,,,,,large_block_seed95,large_block,,,,direct_unet,7,6,6,True
0.1,search,,,,,,,,,large_block_seed95,large_block,,,,unet_tiebreak,7,6,6,True
0.1,search,,,,,,,,,large_block_seed96,large_block,,,,direct_unet,12,11,11,True
0.1,search,,,,,,,,,large_block_seed96,large_block,,,,unet_tiebreak,12,11,11,True
0.1,search,,,,,,,,,large_block_seed97,large_block,,,,direct_unet,58,25,25,True
0.1,search,,,,,,,,,large_block_seed97,large_block,,,,unet_tiebreak,61,25,25,True
0.1,search,,,,,,,,,large_block_seed98,large_block,,,,direct_unet,38,17,17,True
0.1,search,,,,,,,,,large_block_seed98,large_block,,,,unet_tiebreak,18,17,17,True
0.1,search,,,,,,,,,large_block_seed99,large_block,,,,direct_unet,7,5,5,True
0.1,search,,,,,,,,,large_block_seed99,large_block,,,,unet_tiebreak,6,5,5,True
0.1,search,,,,,,,,,open_random_seed0,open_random,,,,direct_unet,67,21,21,True
0.1,search,,,,,,,,,open_random_seed0,open_random,,,,unet_tiebreak,40,21,21,True
0.1,search,,,,,,,,,open_random_seed1,open_random,,,,direct_unet,17,13,13,True
0.1,search,,,,,,,,,open_random_seed1,open_random,,,,unet_tiebreak,14,13,13,True
0.1,search,,,,,,,,,open_random_seed2,open_random,,,,direct_unet,10,9,9,True
0.1,search,,,,,,,,,open_random_seed2,open_random,,,,unet_tiebreak,10,9,9,True
0.1,search,,,,,,,,,open_random_seed3,open_random,,,,direct_unet,199,30,30,True
0.1,search,,,,,,,,,open_random_seed3,open_random,,,,unet_tiebreak,31,30,30,True
0.1,search,,,,,,,,,open_random_seed4,open_random,,,,direct_unet,25,10,10,True
0.1,search,,,,,,,,,open_random_seed4,open_random,,,,unet_tiebreak,22,10,10,True
0.1,search,,,,,,,,,open_random_seed5,open_random,,,,direct_unet,12,11,11,True
0.1,search,,,,,,,,,open_random_seed5,open_random,,,,unet_tiebreak,12,11,11,True
0.1,search,,,,,,,,,open_random_seed6,open_random,,,,direct_unet,5,4,4,True
0.1,search,,,,,,,,,open_random_seed6,open_random,,,,unet_tiebreak,5,4,4,True
0.1,search,,,,,,,,,open_random_seed7,open_random,,,,direct_unet,25,16,16,True
0.1,search,,,,,,,,,open_random_seed7,open_random,,,,unet_tiebreak,17,16,16,True
0.1,search,,,,,,,,,open_random_seed8,open_random,,,,direct_unet,17,12,12,True
0.1,search,,,,,,,,,open_random_seed8,open_random,,,,unet_tiebreak,13,12,12,True
0.1,search,,,,,,,,,open_random_seed9,open_random,,,,direct_unet,38,21,21,True
0.1,search,,,,,,,,,open_random_seed9,open_random,,,,unet_tiebreak,22,21,21,True
0.1,search,,,,,,,,,open_random_seed10,open_random,,,,direct_unet,11,9,9,True
0.1,search,,,,,,,,,open_random_seed10,open_random,,,,unet_tiebreak,10,9,9,True
0.1,search,,,,,,,,,open_random_seed11,open_random,,,,direct_unet,26,19,19,True
0.1,search,,,,,,,,,open_random_seed11,open_random,,,,unet_tiebreak,20,19,19,True
0.1,search,,,,,,,,,open_random_seed12,open_random,,,,direct_unet,53,19,19,True
0.1,search,,,,,,,,,open_random_seed12,open_random,,,,unet_tiebreak,20,19,19,True
0.1,search,,,,,,,,,open_random_seed13,open_random,,,,direct_unet,12,9,9,True
0.1,search,,,,,,,,,open_random_seed13,open_random,,,,unet_tiebreak,10,9,9,True
0.1,search,,,,,,,,,open_random_seed14,open_random,,,,direct_unet,13,11,11,True
0.1,search,,,,,,,,,open_random_seed14,open_random,,,,unet_tiebreak,12,11,11,True
0.1,search,,,,,,,,,open_random_seed15,open_random,,,,direct_unet,88,25,25,True
0.1,search,,,,,,,,,open_random_seed15,open_random,,,,unet_tiebreak,26,25,25,True
0.1,search,,,,,,,,,open_random_seed16,open_random,,,,direct_unet,41,19,19,True
0.1,search,,,,,,,,,open_random_seed16,open_random,,,,unet_tiebreak,20,19,19,True
0.1,search,,,,,,,,,open_random_seed17,open_random,,,,direct_unet,9,8,8,True
0.1,search,,,,,,,,,open_random_seed17,open_random,,,,unet_tiebreak,9,8,8,True
0.1,search,,,,,,,,,open_random_seed18,open_random,,,,direct_unet,18,10,10,True
0.1,search,,,,,,,,,open_random_seed18,open_random,,,,unet_tiebreak,11,10,10,True
0.1,search,,,,,,,,,open_random_seed19,open_random,,,,direct_unet,27,17,17,True
0.1,search,,,,,,,,,open_random_seed19,open_random,,,,unet_tiebreak,19,17,17,True
0.1,search,,,,,,,,,open_random_seed20,open_random,,,,direct_unet,23,9,9,True
0.1,search,,,,,,,,,open_random_seed20,open_random,,,,unet_tiebreak,10,9,9,True
0.1,search,,,,,,,,,open_random_seed21,open_random,,,,direct_unet,5,3,3,True
0.1,search,,,,,,,,,open_random_seed21,open_random,,,,unet_tiebreak,4,3,3,True
0.1,search,,,,,,,,,open_random_seed22,open_random,,,,direct_unet,22,14,14,True
0.1,search,,,,,,,,,open_random_seed22,open_random,,,,unet_tiebreak,15,14,14,True
0.1,search,,,,,,,,,open_random_seed23,open_random,,,,direct_unet,54,21,21,True
0.1,search,,,,,,,,,open_random_seed23,open_random,,,,unet_tiebreak,22,21,21,True
0.1,search,,,,,,,,,open_random_seed24,open_random,,,,direct_unet,48,18,18,True
0.1,search,,,,,,,,,open_random_seed24,open_random,,,,unet_tiebreak,19,18,18,True
0.1,search,,,,,,,,,open_random_seed25,open_random,,,,direct_unet,100,31,31,True
0.1,search,,,,,,,,,open_random_seed25,open_random,,,,unet_tiebreak,32,31,31,True
0.1,search,,,,,,,,,open_random_seed26,open_random,,,,direct_unet,39,18,18,True
0.1,search,,,,,,,,,open_random_seed26,open_random,,,,unet_tiebreak,48,18,18,True
0.1,search,,,,,,,,,open_random_seed27,open_random,,,,direct_unet,25,13,13,True
0.1,search,,,,,,,,,open_random_seed27,open_random,,,,unet_tiebreak,14,13,13,True
0.1,search,,,,,,,,,open_random_seed28,open_random,,,,direct_unet,24,12,12,True
0.1,search,,,,,,,,,open_random_seed28,open_random,,,,unet_tiebreak,13,12,12,True
0.1,search,,,,,,,,,open_random_seed29,open_random,,,,direct_unet,7,6,6,True
0.1,search,,,,,,,,,open_random_seed29,open_random,,,,unet_tiebreak,7,6,6,True
0.1,search,,,,,,,,,open_random_seed30,open_random,,,,direct_unet,14,9,9,True
0.1,search,,,,,,,,,open_random_seed30,open_random,,,,unet_tiebreak,10,9,9,True
0.1,search,,,,,,,,,open_random_seed31,open_random,,,,direct_unet,37,14,14,True
0.1,search,,,,,,,,,open_random_seed31,open_random,,,,unet_tiebreak,15,14,14,True
0.1,search,,,,,,,,,open_random_seed32,open_random,,,,direct_unet,34,18,18,True
0.1,search,,,,,,,,,open_random_seed32,open_random,,,,unet_tiebreak,19,18,18,True
0.1,search,,,,,,,,,open_random_seed33,open_random,,,,direct_unet,29,15,15,True
0.1,search,,,,,,,,,open_random_seed33,open_random,,,,unet_tiebreak,34,15,15,True
0.1,search,,,,,,,,,open_random_seed34,open_random,,,,direct_unet,13,12,12,True
0.1,search,,,,,,,,,open_random_seed34,open_random,,,,unet_tiebreak,13,12,12,True
0.1,search,,,,,,,,,open_random_seed35,open_random,,,,direct_unet,2,1,1,True
0.1,search,,,,,,,,,open_random_seed35,open_random,,,,unet_tiebreak,2,1,1,True
0.1,search,,,,,,,,,open_random_seed36,open_random,,,,direct_unet,19,14,14,True
0.1,search,,,,,,,,,open_random_seed36,open_random,,,,unet_tiebreak,15,14,14,True
0.1,search,,,,,,,,,open_random_seed37,open_random,,,,direct_unet,31,15,15,True
0.1,search,,,,,,,,,open_random_seed37,open_random,,,,unet_tiebreak,16,15,15,True
0.1,search,,,,,,,,,open_random_seed38,open_random,,,,direct_unet,16,13,13,True
0.1,search,,,,,,,,,open_random_seed38,open_random,,,,unet_tiebreak,14,13,13,True
0.1,search,,,,,,,,,open_random_seed39,open_random,,,,direct_unet,33,18,18,True
0.1,search,,,,,,,,,open_random_seed39,open_random,,,,unet_tiebreak,19,18,18,True
0.1,search,,,,,,,,,open_random_seed40,open_random,,,,direct_unet,36,16,16,True
0.1,search,,,,,,,,,open_random_seed40,open_random,,,,unet_tiebreak,17,16,16,True
0.1,search,,,,,,,,,open_random_seed41,open_random,,,,direct_unet,28,17,17,True
0.1,search,,,,,,,,,open_random_seed41,open_random,,,,unet_tiebreak,30,17,17,True
0.1,search,,,,,,,,,open_random_seed42,open_random,,,,direct_unet,24,17,17,True
0.1,search,,,,,,,,,open_random_seed42,open_random,,,,unet_tiebreak,18,17,17,True
0.1,search,,,,,,,,,open_random_seed43,open_random,,,,direct_unet,10,9,9,True
0.1,search,,,,,,,,,open_random_seed43,open_random,,,,unet_tiebreak,10,9,9,True
0.1,search,,,,,,,,,open_random_seed44,open_random,,,,direct_unet,16,14,14,True
0.1,search,,,,,,,,,open_random_seed44,open_random,,,,unet_tiebreak,15,14,14,True
0.1,search,,,,,,,,,open_random_seed45,open_random,,,,direct_unet,17,8,8,True
0.1,search,,,,,,,,,open_random_seed45,open_random,,,,unet_tiebreak,9,8,8,True
0.1,search,,,,,,,,,open_random_seed46,open_random,,,,direct_unet,23,17,17,True
0.1,search,,,,,,,,,open_random_seed46,open_random,,,,unet_tiebreak,18,17,17,True
0.1,search,,,,,,,,,open_random_seed47,open_random,,,,direct_unet,27,20,20,True
0.1,search,,,,,,,,,open_random_seed47,open_random,,,,unet_tiebreak,21,20,20,True
0.1,search,,,,,,,,,open_random_seed48,open_random,,,,direct_unet,46,20,20,True
0.1,search,,,,,,,,,open_random_seed48,open_random,,,,unet_tiebreak,35,20,20,True
