abs_spearman,all_free_cell_count,articulation_near_path_count,cost_gap,critical_cell_count,critical_k,critical_unet_minus_mlp_large_overestimate_rate,critical_unet_minus_mlp_mae,critical_unet_minus_mlp_ordering_accuracy,critical_unet_minus_mlp_overestimate_rate,critical_unet_minus_mlp_rmse,critical_unet_minus_mlp_spearman,global_unet_minus_mlp_large_overestimate_rate,global_unet_minus_mlp_mae,global_unet_minus_mlp_ordering_accuracy,global_unet_minus_mlp_overestimate_rate,global_unet_minus_mlp_rmse,global_unet_minus_mlp_spearman,goal_col,goal_row,low_degree_near_path_count,map_mode,map_size,maps,mean_cost_gap,mean_critical_fraction,mean_critical_unet_minus_mlp_large_overestimate_rate,mean_critical_unet_minus_mlp_mae,mean_critical_unet_minus_mlp_ordering_accuracy,mean_critical_unet_minus_mlp_overestimate_rate,mean_critical_unet_minus_mlp_rmse,mean_critical_unet_minus_mlp_spearman,mean_global_unet_minus_mlp_large_overestimate_rate,mean_global_unet_minus_mlp_mae,mean_global_unet_minus_mlp_ordering_accuracy,mean_global_unet_minus_mlp_overestimate_rate,mean_global_unet_minus_mlp_rmse,mean_global_unet_minus_mlp_spearman,mean_mlp_critical_large_overestimate_rate,mean_mlp_critical_mae,mean_mlp_critical_ordering_accuracy,mean_mlp_critical_overestimate_rate,mean_mlp_critical_rmse,mean_mlp_critical_spearman,mean_mlp_global_large_overestimate_rate,mean_mlp_global_mae,mean_mlp_global_ordering_accuracy,mean_mlp_global_overestimate_rate,mean_mlp_global_rmse,mean_mlp_global_spearman,mean_unet_critical_large_overestimate_rate,mean_unet_critical_mae,mean_unet_critical_minus_global_large_overestimate_rate,mean_unet_critical_minus_global_mae,mean_unet_critical_minus_global_ordering_accuracy,mean_unet_critical_minus_global_overestimate_rate,mean_unet_critical_ordering_accuracy,mean_unet_critical_overestimate_rate,mean_unet_critical_rmse,mean_unet_critical_spearman,mean_unet_global_large_overestimate_rate,mean_unet_global_mae,mean_unet_global_ordering_accuracy,mean_unet_global_overestimate_rate,mean_unet_global_rmse,mean_unet_global_spearman,mean_unet_minus_mlp_expanded,metric_scope,mlp_critical_cell_count,mlp_critical_large_overestimate_rate,mlp_critical_mae,mlp_critical_ordering_accuracy,mlp_critical_overestimate_rate,mlp_critical_rmse,mlp_critical_spearman,mlp_global_cell_count,mlp_global_large_overestimate_rate,mlp_global_mae,mlp_global_ordering_accuracy,mlp_global_overestimate_rate,mlp_global_rmse,mlp_global_spearman,mlp_path_length,mlp_wins,n,obstacle_rate,optimal_cost,path_cell_count,pearson,row_type,scope,seed,source,spearman,start_col,start_row,structured_type,unet_critical_cell_count,unet_critical_large_overestimate_rate,unet_critical_mae,unet_critical_minus_global_large_overestimate_rate,unet_critical_minus_global_mae,unet_critical_minus_global_ordering_accuracy,unet_critical_minus_global_overestimate_rate,unet_critical_ordering_accuracy,unet_critical_overestimate_rate,unet_critical_rmse,unet_critical_spearman,unet_global_cell_count,unet_global_large_overestimate_rate,unet_global_mae,unet_global_ordering_accuracy,unet_global_overestimate_rate,unet_global_rmse,unet_global_spearman,unet_minus_mlp_expanded,unet_optimal,unet_path_length,unet_wins,x,y
,19,3,0.0,19,2,0.2631578947368421,1.6785865567232432,-0.10666666666666669,0.052631578947368474,2.4791501762174315,-0.1356938925479565,0.2631578947368421,1.6785865567232432,-0.10666666666666669,0.052631578947368474,2.4791501762174315,-0.1356938925479565,5,2,9,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.42226099967956543,1.0,0.8421052631578947,0.5439239103172925,0.9875881714944598,19,0.0,0.42226099967956543,1.0,0.8421052631578947,0.5439239103172925,0.9875881714944598,4.0,False,,0.4,4.0,5,,map,map,86,random_sg_100,,8,1,random,19,0.2631578947368421,2.1008475564028086,0.0,0.0,0.0,0.0,0.8933333333333333,0.8947368421052632,3.023074086534724,0.8518942789465033,19,0.2631578947368421,2.1008475564028086,0.8933333333333333,0.8947368421052632,3.023074086534724,0.8518942789465033,0.0,True,4.0,False,,
,171,7,2.0,45,2,0.35555555555555557,1.2106740613778433,-0.020148462354188768,0.13333333333333341,1.647057076617743,-0.019115522991116296,0.1871345029239766,-0.6817042804949467,0.04997132205334098,0.21052631578947373,-1.4073341526783847,0.0795247854308565,14,11,13,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0.0,0.7620465596516927,0.9703075291622482,0.7333333333333333,0.9880577914068983,0.9816046811609251,171,0.0,2.7775755625719216,0.8275021508459994,0.4619883040935672,4.2955333080510725,0.8091432239528805,16.0,False,,0.4,16.0,17,,map,map,87,random_sg_100,,3,14,random,45,0.35555555555555557,1.9727206210295358,0.16842105263157897,-0.1231506610474391,0.07268559390871898,0.19415204678362574,0.9501590668080594,0.8666666666666667,2.6351148680246412,0.9624891581698088,171,0.1871345029239766,2.095871282076975,0.8774734728993404,0.672514619883041,2.888199155372688,0.888668009383737,-6.0,False,18.0,True,,
,124,5,0.0,46,2,0.45652173913043476,1.3758558617985768,-0.0010020040080160886,0.5217391304347827,1.4004880561710609,-0.004162576172908161,0.49193548387096775,-0.02309197523901574,0.0021618700175651817,0.6209677419354839,-0.6689201849796342,0.003393215143586814,18,13,18,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0.0,1.4850174214528955,0.9468937875751503,0.41304347826086957,2.010039690662358,0.9716764548596595,124,0.0,3.2856400983948864,0.9212268612349682,0.24193548387096775,4.530199772516385,0.9504221847311858,16.0,False,,0.4,16.0,17,,map,map,88,random_sg_100,,8,13,random,46,0.45652173913043476,2.8608732832514723,-0.03541374474053299,-0.40167483990439834,0.022503052314600813,0.0718793828892006,0.9458917835671342,0.9347826086956522,3.4105277468334187,0.9675138786867513,124,0.49193548387096775,3.2625481231558706,0.9233887312525334,0.8629032258064516,3.8612795875367505,0.9538153998747726,-7.0,True,16.0,True,,
,126,9,0.0,11,2,0.6363636363636364,4.576731876893477,-0.061224489795918324,0.2727272727272727,5.438985213450626,-0.057593190818294615,0.3968253968253968,-0.7772016506346446,-0.028623949579831942,0.20634920634920634,-1.8223823668637822,-0.04746890906928258,16,10,7,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.39635578068819916,1.0,0.7272727272727273,0.49604931582107353,0.9907405413510126,126,0.0,5.374867357904949,0.7347689075630253,0.3333333333333333,7.3838258250503275,0.6341649814678798,3.0,False,,0.4,3.0,4,,map,map,89,random_sg_100,,15,12,random,11,0.6363636363636364,4.973087657581676,0.23953823953823955,0.37542195031137116,0.23263055222088835,0.46031746031746035,0.9387755102040817,1.0,5.935034529271699,0.933147350532718,126,0.3968253968253968,4.597665707270305,0.7061449579831933,0.5396825396825397,5.561443458186545,0.5866960723985972,0.0,True,3.0,False,,
,159,14,0.0,36,2,0.6666666666666666,2.71965707383222,0.0,0.2222222222222222,3.091817344687831,-0.0015453344108283806,0.27044025157232704,-0.9674497631923207,0.015304862996790902,0.3081761006289308,-1.5301283464803777,0.013388083987620591,2,8,21,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0.0,0.5335523221227858,0.9850746268656716,0.7777777777777778,0.6262986040273087,0.9918730815382264,159,0.0,3.557280164094841,0.8726240434460627,0.3270440251572327,4.757300288132178,0.881673167152048,14.0,False,,0.4,14.0,15,,map,map,90,random_sg_100,,9,15,random,36,0.6666666666666666,3.253209395955006,0.3962264150943396,0.663378995052486,0.097145720422818,0.3647798742138365,0.9850746268656716,1.0,3.71811594871514,0.990327747127398,159,0.27044025157232704,2.58983040090252,0.8879289064428536,0.6352201257861635,3.2271719416518008,0.8950612511396686,0.0,True,14.0,False,,
,201,29,0.0,55,2,0.23636363636363636,-2.486465972120112,0.02063273727647863,0.18181818181818182,-3.2043834107280116,0.01974902589699301,0.06965174129353234,-5.229577237100743,0.046446128635804995,0.05472636815920398,-5.246626574837576,0.1260784410200752,15,17,29,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.0,4.80281617641449,0.9422283356258597,0.2727272727272727,5.90071956416795,0.962146851048766,201,0.0,16.301066517829895,0.6000614502253175,0.07462686567164178,19.625000726530182,0.2207499450480685,29.0,False,,0.4,29.0,30,,map,map,91,random_sg_100,,14,1,random,55,0.23636363636363636,2.316350204294378,0.16671189507010403,-8.755139076434773,0.3163534940412158,0.32519222071460874,0.9628610729023384,0.45454545454545453,2.6963361534399386,0.981895876945759,201,0.06965174129353234,11.071489280729152,0.6465075788611225,0.12935323383084577,14.378374151692606,0.3468283860681437,-5.0,True,29.0,True,,
,183,15,0.0,57,2,0.5789473684210527,2.2266731314491803,-0.010389610389610393,0.01754385964912275,2.52154498635192,-0.004380701879006965,0.3551912568306011,0.8105347055555043,-0.015276580017247743,0.07650273224043713,-0.7101786588467149,-0.015953035052756137,4,3,24,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0.0,0.5518988642776221,0.9922077922077922,0.8596491228070176,0.6679702391840531,0.9961054946387622,183,0.0,4.697587899171589,0.8061475914746827,0.5956284153005464,8.930349673952007,0.7233417998341577,21.0,False,,0.4,21.0,22,,map,map,92,random_sg_100,,15,13,random,57,0.5789473684210527,2.7785719957268027,0.22375611159045156,-2.729550609000291,0.19094717036074682,0.20506183491515673,0.9818181818181818,0.8771929824561403,3.189515225535973,0.9917247927597552,183,0.3551912568306011,5.5081226047270935,0.790871011457435,0.6721311475409836,8.220171015105292,0.7073887647814016,-2.0,True,21.0,True,,
,127,24,0.0,48,2,0.3333333333333333,-1.793987737347682,0.0899082568807339,0.41666666666666663,-3.2136656836560844,0.1783517989775545,0.2125984251968504,-3.084761156341222,0.06815270304893672,0.2125984251968504,-4.390988930966834,0.1110395076872226,9,7,25,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0.0,5.461260077853997,0.7128440366972477,0.25,7.428367681257964,0.5582908381436065,127,0.0,8.426692135690704,0.8051498847040738,0.2204724409448819,10.6317112178718,0.771022110322353,20.0,False,,0.4,20.0,21,,map,map,93,random_sg_100,,13,11,random,48,0.3333333333333333,3.6672723405063152,0.12073490813648291,-1.6746586388431668,-0.0705502941750289,0.23359580052493434,0.8027522935779816,0.6666666666666666,4.21470199760188,0.736642637121161,127,0.2125984251968504,5.341930979349482,0.8733025877530105,0.4330708661417323,6.240722286904965,0.8820616180095756,-5.0,True,20.0,True,,
,183,10,0.0,63,2,0.015873015873015872,-0.5987658026436018,0.01371308016877637,0.07936507936507936,-1.0500077354243698,0.011523712569573963,0.09289617486338798,0.2766522130435283,-0.005379370738725298,0.19672131147540994,-0.19050367113964084,-0.00483474661260086,5,9,22,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0.0,2.542158247932555,0.955168776371308,0.4126984126984127,3.497692309090088,0.9741452659046473,183,0.0,1.6076703514557718,0.9270031900919498,0.5519125683060109,2.474291024643254,0.951068116460847,25.0,False,,0.4,25.0,26,,map,map,94,random_sg_100,,18,9,random,63,0.015873015873015872,1.9433924452889533,-0.07702315899037211,0.05906988078965325,0.04725803718685995,-0.2565703877179288,0.9688818565400844,0.49206349206349204,2.4476845736657182,0.9856689784742213,183,0.09289617486338798,1.8843225644993,0.9216238193532245,0.7486338797814208,2.2837873535036133,0.9462333698482461,-4.0,True,25.0,True,,
,180,29,0.0,60,2,0.7166666666666667,3.3279896055658655,0.00347423277359582,0.2333333333333334,2.656299047080699,0.00742908359547767,0.3055555555555556,-1.9232943390806518,0.0030003191828917863,0.17777777777777776,-3.003497834807943,-0.0009923058289278697,10,17,34,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0,1.4229415615399679,0.9293572669368848,0.7,2.5706109159759993,0.9483288535000625,180,0.0,9.674442205164167,0.5383338653048196,0.2777777777777778,13.694604060074191,0.11794192498891894,29.0,True,,0.4,29.0,30,,map,map,95,random_sg_100,,19,7,random,60,0.7166666666666667,4.750931167105834,0.4111111111111111,-3.000216698977682,0.3914973152227692,0.4777777777777778,0.9328314997104806,0.9333333333333333,5.226909963056698,0.9557579370955401,180,0.3055555555555556,7.751147866083516,0.5413341844877114,0.45555555555555555,10.691106225266248,0.11694961915999107,12.0,True,29.0,False,,
,47,8,0.0,14,2,0.07142857142857142,1.0658433948244366,-0.03749999999999998,0.2857142857142857,1.1942761961422677,-0.044512937767222094,0.425531914893617,1.6265148659969897,0.001953125,0.6595744680851063,1.726604178618274,-0.003407839512621358,0,16,5,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.4237351928438459,0.9625,0.7142857142857143,0.5235909004770968,0.9531059996337347,47,0.0,1.071422906632119,0.9501953125,0.3404255319148936,1.3166655838213877,0.9652901756128456,3.0,False,,0.4,3.0,4,,map,map,96,random_sg_100,,2,17,random,14,0.07142857142857142,1.4895785876682825,-0.3541033434650456,-1.2083591849608262,-0.027148437499999956,0.0,0.925,1.0,1.7178670966193643,0.9085930618665126,47,0.425531914893617,2.6979377726291087,0.9521484375,1.0,3.0432697624396616,0.9618823361002242,0.0,True,3.0,False,,
,198,32,0.0,66,2,0.21212121212121213,-0.7800396644707881,-0.014299332697807476,0.24242424242424243,-1.2783497961312853,-0.01044260521506557,0.18181818181818182,-1.199676712354024,-0.022235071488645897,0.30303030303030304,-1.9115495982428907,-0.03609105388872014,17,8,27,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.0,3.7909980380173884,0.9599618684461392,0.19696969696969696,4.8602279179071735,0.9833305246853381,198,0.0,7.579539801737274,0.7311291000841043,0.13131313131313133,11.17547601013053,0.5882637366267287,29.0,False,,0.4,29.0,30,,map,map,97,random_sg_100,,2,2,random,66,0.21212121212121213,3.0109583735466003,0.030303030303030304,-3.36890471583665,0.23676850715287334,0.0050505050505050275,0.9456625357483317,0.4393939393939394,3.581878121775888,0.9728879194702725,198,0.18181818181818182,6.37986308938325,0.7088940285954584,0.43434343434343436,9.26392641188764,0.5521726827380086,-2.0,True,29.0,True,,
,68,10,0.0,26,2,0.2692307692307692,1.089489607570263,-0.03460207612456745,0.0,1.5505352649182034,-0.029199370300688532,0.3088235294117647,0.6698874238440218,-0.02908587257617734,0.23529411764705888,0.11406139236811619,-0.03850688788231915,5,1,14,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0,0.5631482692865225,0.9826989619377162,0.8461538461538461,0.7362989752562212,0.9774908963622035,68,0.0,2.006098919055041,0.8434903047091413,0.5,3.2799644123851257,0.8053985351435818,7.0,True,,0.4,7.0,8,,map,map,98,random_sg_100,,6,7,random,26,0.2692307692307692,1.6526378768567855,-0.0395927601809955,-1.0233484660422774,0.1336924536801848,0.11085972850678727,0.9480968858131488,0.8461538461538461,2.2868342401744246,0.948291526061515,68,0.3088235294117647,2.675986342899063,0.814404432132964,0.7352941176470589,3.394025804753242,0.7668916472612627,2.0,True,7.0,False,,
,59,12,0.0,23,2,0.5652173913043478,1.7227545043696526,0.054621848739495715,0.6086956521739131,1.538194129893279,0.096139361819787,0.3389830508474576,-0.4606621245206419,0.04536862003780717,0.3220338983050848,-0.892532698710709,0.0846400144808027,3,4,10,random,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,1.6040477389874666,0.7983193277310925,0.34782608695652173,2.1879608820059797,0.7163872064743718,59,0.0,4.537872825638723,0.5349716446124764,0.2033898305084746,5.685085381052059,0.10868685381459077,11.0,False,,0.4,11.0,12,,map,map,99,random_sg_100,,4,10,random,23,0.5652173913043478,3.326802243357119,0.22623434045689017,-0.7504084577609618,0.27260091182030466,0.43109801031687545,0.8529411764705882,0.9565217391304348,3.726155011899259,0.8125265682941588,59,0.3389830508474576,4.077210701118081,0.5803402646502835,0.5254237288135594,4.79255268234135,0.19332686829539347,-2.0,True,11.0,True,,
,214,4,0.0,91,2,0.13186813186813187,-0.028515846519679755,-0.013111447302067591,-0.04395604395604402,-0.25388210926582433,-0.015398622134651596,0.13551401869158877,0.28628914963419194,-0.010949070919085924,-0.01869158878504673,0.048493565695866714,-0.010718172384235669,2,7,4,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0.0,1.9729440369448819,0.9427634896621281,0.5494505494505495,2.857738769826923,0.9620555689468059,214,0.009345794392523364,1.9580617207233038,0.9188587524419608,0.705607476635514,2.8957714671500754,0.932458557578377,25.0,True,,0.1,25.0,26,,map,map,0,structured_controlled_100,,18,6,narrow_corridor,91,0.13186813186813187,1.944428190425202,-0.012991681215980266,-0.2999226799322936,0.021742360837185615,-0.18142138235596184,0.9296520423600605,0.5054945054945055,2.6038566605610987,0.9466569468121543,214,0.14485981308411214,2.2443508703574957,0.9079096815228749,0.6869158878504673,2.944265032845942,0.9217403851941414,19.0,True,25.0,False,,
,215,4,0.0,118,2,0.11016949152542373,-0.06355650041062955,-0.03332337118947992,0.03389830508474578,-0.6469026546337235,-0.052768347717174646,0.13023255813953488,0.22208863025487835,-0.003906951679540249,0.013953488372092981,-0.5168350579613232,-0.0047177637775288606,3,15,4,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0.0,2.808600654036312,0.8804542737597131,0.6271186440677966,4.396535812129134,0.8802778068799288,215,0.03255813953488372,2.8963456785956097,0.8582719597628885,0.6930232558139535,4.685466075727025,0.8306664157746638,26.0,True,,0.1,26.0,27,,map,map,1,structured_controlled_100,,15,15,narrow_corridor,118,0.11016949152542373,2.7450441536256824,-0.05262120614899489,-0.37339015522480556,-0.007234105513115097,-0.045959795033504114,0.8471309025702332,0.6610169491525424,3.7496331574954103,0.8275094591627542,215,0.16279069767441862,3.118434308850488,0.8543650080833483,0.7069767441860465,4.168631017765701,0.825948651997135,3.0,True,26.0,False,,
,214,4,0.0,34,2,0.7647058823529411,4.040458724779241,-0.10424710424710426,0.08823529411764708,4.438913673933106,-0.11506286171463664,0.6214953271028038,3.2402065039795134,-0.0909174734900875,0.051401869158878455,3.876395582850696,-0.09111501809165301,11,5,4,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0,0.9668775937136482,0.9884169884169884,0.9117647058823529,1.2047354135545352,0.9883286380505292,214,0.004672897196261682,0.8509986567720075,0.9829875518672199,0.9485981308411215,1.0231671310212993,0.9914361337497897,8.0,True,,0.1,8.0,9,,map,map,2,structured_controlled_100,,4,4,narrow_corridor,34,0.7647058823529411,5.007336318492889,0.13853765805387575,0.9161311577413684,-0.00790019420724819,0.0,0.8841698841698842,1.0,5.643649087487641,0.8732657763358925,214,0.6261682242990654,4.091205160751521,0.8920700783771324,1.0,4.899562713871996,0.9003211156581367,7.0,True,8.0,False,,
,215,0,0.0,55,2,0.0,0.17045291445472022,-0.007942238267148016,-0.10909090909090913,0.1597119096219919,-0.006494315299320541,0.14418604651162792,0.23918406436609674,-0.003543236454969456,-0.009302325581395432,-0.6178823934282374,0.0063315315415231055,3,18,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.03636363636363636,1.1469223347577182,0.9877256317689531,0.9636363636363636,1.391173418183222,0.9911865066856578,215,0.07441860465116279,2.9834561763807783,0.8353067814854682,0.7255813953488373,4.904229630579336,0.7692063218290093,10.0,True,,0.1,10.0,11,,map,map,3,structured_controlled_100,,4,9,narrow_corridor,55,0.03636363636363636,1.3173752492124384,-0.18224101479915433,-1.9052649915344366,0.14801984847130634,0.13826638477801267,0.9797833935018051,0.8545454545454545,1.550885327805214,0.9846921913863372,215,0.2186046511627907,3.222640240746875,0.8317635450304988,0.7162790697674418,4.286347237151099,0.7755378533705324,1.0,True,10.0,False,,
,215,1,0.0,41,2,0.0,-0.053512500553596354,-0.025503355704697972,-0.41463414634146334,-0.018188940477625537,-0.021383605347775392,0.48372093023255813,2.305039339841798,-0.12015468188932876,-0.13023255813953494,3.126805477619891,-0.13544896727977696,12,8,0,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.0,0.6150589483540233,0.9879194630872483,0.9512195121951219,0.761030625934644,0.9852773359223759,215,0.009302325581395349,0.8660163640975952,0.9842095571310192,0.9906976744186047,1.054054011705794,0.9901958097694736,7.0,True,,0.1,7.0,8,,map,map,4,structured_controlled_100,,16,11,narrow_corridor,41,0.0,0.561546447800427,-0.4930232558139535,-2.6095092561389666,0.0983612321408599,-0.3238797504254112,0.9624161073825503,0.5365853658536586,0.7428416854570185,0.9638937305746005,215,0.4930232558139535,3.1710557039393934,0.8640548752416904,0.8604651162790697,4.180859489325685,0.8547468424896967,7.0,True,7.0,False,,
,215,0,0.0,57,2,-0.03508771929824561,-0.41928621969724955,-0.013522650439486084,-0.2807017543859649,-0.4912848778188963,-0.008307672109396425,0.0744186046511628,-0.025850500616916072,-0.008056260292873985,-0.05581395348837204,-0.4971622812920673,0.011419540564613806,16,2,0,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0.03508771929824561,1.1080011694054854,0.9905341446923597,0.9473684210526315,1.3771079927720866,0.9919487781039554,215,0.06046511627906977,4.526855305738227,0.8189789468998976,0.6697674418604651,7.61894522007903,0.7549666816025634,9.0,False,,0.1,9.0,10,,map,map,5,structured_controlled_100,,16,11,narrow_corridor,57,0.0,0.6887149497082359,-0.13488372093023257,-3.8122898554130753,0.16608880764585,0.05271317829457356,0.9770114942528736,0.6666666666666666,0.8858231149531903,0.983641105994559,215,0.13488372093023257,4.501004805121311,0.8109226866070236,0.6139534883720931,7.1217829387869624,0.7663862221671772,0.0,True,9.0,False,,
,214,4,0.0,45,2,0.3111111111111111,0.995655217435625,-0.02157497303128375,-0.20000000000000007,1.5615056693418534,-0.013319031109840562,0.29439252336448596,1.4272541952467408,-0.021084200481664928,-0.05607476635514019,1.6961759302270687,-0.0106619089059804,2,14,3,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0.06666666666666667,1.2647238042619493,0.9946062567421791,0.9333333333333333,1.6555390058341306,0.9945792240292652,214,0.07009345794392523,1.2976313873986218,0.981823965102013,0.9719626168224299,1.6393619843052105,0.9929141998118067,11.0,True,,0.1,11.0,12,,map,map,6,structured_controlled_100,,12,15,narrow_corridor,45,0.37777777777777777,2.2603790216975743,0.013291796469366568,-0.4645065609477883,0.012291519090547265,-0.18255451713395643,0.9730312837108953,0.7333333333333333,3.217044675175984,0.9812601929194247,214,0.3644859813084112,2.7248855826453626,0.960739764620348,0.9158878504672897,3.335537914532279,0.9822522909058263,1.0,True,11.0,False,,
,215,4,0.0,81,2,0.2839506172839506,1.5435401686915646,-0.035668380462724913,-0.061728395061728336,1.980487570735468,-0.022046085699655493,0.23255813953488375,1.279128552592078,-0.02820222171843123,-0.04651162790697683,1.6232654217991547,-0.019187817883111413,3,11,3,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0.024691358024691357,1.0412700470582938,0.9948586118251928,0.9629629629629629,1.3096299306368688,0.9972525936568782,215,0.06046511627906977,1.2683839565099673,0.9828156880525958,0.986046511627907,1.5516832046466988,0.9923175076582851,21.0,True,,0.1,21.0,22,,map,map,7,structured_controlled_100,,18,5,narrow_corridor,81,0.30864197530864196,2.5848102157498585,0.01561871949468846,0.03729770664781329,0.004576765028303287,-0.03830031581969562,0.9591902313624678,0.9012345679012346,3.290117501372337,0.9752065079572227,215,0.2930232558139535,2.547512509102045,0.9546134663341646,0.9395348837209302,3.1749486264458535,0.9731296897751737,17.0,True,21.0,False,,
,215,4,2.0,100,2,0.28,0.007186209559440382,-0.03758305647840532,0.44999999999999996,-1.0148211563450102,-0.05260156519735537,0.3023255813953489,0.15449563597523897,0.006517439769866962,0.4093023255813954,-0.8943697792395189,0.029113365425418314,5,15,5,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.0,3.251996672153473,0.8789451827242525,0.28,4.961769633701084,0.8797937273687235,215,0.004651162790697674,3.1512395692426103,0.8434915498022294,0.39069767441860465,4.873652176689192,0.8016786263736837,30.0,True,,0.1,30.0,31,,map,map,8,structured_controlled_100,,18,18,narrow_corridor,100,0.28,3.2591828817129134,-0.02697674418604651,-0.04655232350493588,-0.008646863326249199,-0.07000000000000006,0.8413621262458472,0.73,3.9469484773560737,0.8271921621713682,215,0.30697674418604654,3.3057352052178492,0.8500089895720964,0.8,3.979282397449673,0.830791991799102,5.0,False,32.0,False,,
,213,4,0.0,77,2,0.33766233766233766,1.6889583712274379,-0.02771855010660984,-0.038961038961038974,2.1049027160544846,-0.013432789179195215,0.26291079812206575,1.309698571201781,-0.034501870583344973,-0.09859154929577463,1.7971917179069383,-0.020248242837396235,16,12,3,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0.06493506493506493,1.175622509671496,0.9925373134328358,0.961038961038961,1.537777747327071,0.9962222761218706,213,0.06572769953051644,1.259846245179154,0.9853124566994597,0.9859154929577465,1.5557431384443954,0.9939843297320332,20.0,True,,0.1,20.0,21,,map,map,9,structured_controlled_100,,4,4,narrow_corridor,77,0.4025974025974026,2.864580880898934,0.07395890494482044,0.295036064517999,0.014008177210111272,0.03475397841595018,0.964818763326226,0.922077922077922,3.6426804633815557,0.9827894869426754,213,0.3286384976525822,2.569544816380935,0.9508105861161147,0.8873239436619719,3.3529348563513337,0.973736086894637,10.0,True,20.0,False,,
,215,4,0.0,60,2,0.55,2.518047867715359,-0.03730017761989346,-0.033333333333333326,3.0980321726704982,-0.024707274329338835,0.3813953488372093,2.0819795371488086,-0.022052205220522092,0.046511627906976716,2.3663504395081763,-0.012606845678014622,4,18,5,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0,0.7094283401966095,0.9928952042628775,0.9166666666666666,0.8274371761985445,0.9953382410882059,215,0.07441860465116279,1.0927621414495068,0.9638163816381639,0.9162790697674419,1.485251617249201,0.9800897508173287,15.0,False,,0.1,15.0,16,,map,map,10,structured_controlled_100,,15,14,narrow_corridor,60,0.55,3.2274762079119683,0.09418604651162793,0.05273452931365297,0.01383085022534225,-0.0794573643410853,0.955595026642984,0.8833333333333333,3.9254693488690426,0.9706309667588671,215,0.4558139534883721,3.1747416785983154,0.9417641764176418,0.9627906976744186,3.851602056757377,0.9674829051393141,-1.0,True,15.0,True,,
