model,index,map_type,obstacle_rate,mae,mse,expanded_nodes,optimal,tie_top1_correct,tie_top1_total,high_impact_events,high_impact_unet_ordering_errors
old,4530,open_random,0.2,1.1285507263981294,2.0027705383527343,9,True,5,6,0,0
old,4531,open_random,0.2,0.914992407384711,1.4019618979159931,9,True,8,8,0,0
old,4532,open_random,0.2,0.6187004889066126,0.6522247077583914,9,True,8,8,0,0
old,4533,open_random,0.2,0.8830427913104787,1.659557884957296,9,True,4,5,0,0
old,4534,open_random,0.2,0.7970639295373226,1.0823746898511664,8,True,7,7,0,0
old,4535,open_random,0.2,2.4223558453865994,11.38082145058197,17,True,13,15,0,0
old,4536,open_random,0.2,1.1459827312646202,2.09646118203449,9,True,7,7,0,0
old,4537,open_random,0.2,4.444609157605605,32.86171093284499,12,True,11,11,0,0
old,4538,open_random,0.2,0.9756313626582805,1.631110082947426,10,True,9,9,0,0
old,4539,open_random,0.2,0.908422485902542,1.810504607054203,20,True,15,16,0,0
old,4540,open_random,0.2,0.8082854010164737,1.262212702979366,10,True,8,8,0,0
old,4541,open_random,0.2,0.9882756119593978,1.8867910886415864,11,True,10,10,0,0
old,4542,open_random,0.2,1.6522360206025202,7.095176158731326,12,True,9,9,0,0
old,4543,open_random,0.2,0.8256265472193234,1.2653695929081108,11,True,9,9,0,0
old,4544,open_random,0.2,0.7122125397450139,0.9016140593415259,9,True,4,4,0,0
old,4545,open_random,0.2,1.443520751219154,3.61610139864362,23,True,20,20,0,0
old,4546,open_random,0.2,0.9717195550471253,1.5808772591507565,9,True,8,8,0,0
old,4547,open_random,0.2,0.9523259521993391,1.8928797648381168,12,True,8,8,0,0
old,4548,open_random,0.2,0.7473979739013862,0.9513691680167118,9,True,8,8,0,0
old,4549,open_random,0.2,1.6745139579288661,9.534584569040693,13,True,12,12,0,0
old,4550,open_random,0.3,2.7900651931762694,10.56770859135086,14,True,12,12,0,0
old,4551,open_random,0.3,3.2554893156756526,14.460363904975907,14,True,10,10,0,0
old,4552,open_random,0.3,2.980890187850365,12.321967052988628,12,True,10,10,0,0
old,4553,open_random,0.3,3.4158606561166898,18.409454400751883,15,True,11,11,0,0
old,4554,open_random,0.3,1.3915106520005518,3.982714914494925,10,True,9,9,0,0
old,4555,open_random,0.3,2.254820590065076,8.141924683747007,12,True,10,10,0,0
old,4556,open_random,0.3,2.167298584119648,6.364342138149657,16,True,12,14,0,0
old,4557,open_random,0.3,2.587996534133951,10.594712242949676,17,True,13,16,0,0
old,4558,open_random,0.3,2.7789524400487857,11.824849564804703,24,True,20,23,0,0
old,4559,open_random,0.3,2.4551431678511477,9.241410994328476,8,True,7,7,0,0
old,4560,open_random,0.3,1.6222253685844117,3.6739106702274626,20,True,13,15,0,0
old,4561,open_random,0.3,2.5294658464069166,9.276112837248808,10,True,9,9,0,0
old,4562,open_random,0.3,2.5213466193596226,16.150001233660532,12,True,11,11,0,0
old,4563,open_random,0.3,0.9936120882070154,1.6252711639922495,8,True,7,7,0,0
old,4564,open_random,0.3,2.079844786752042,6.218229781277975,12,True,10,10,0,0
old,4565,open_random,0.3,2.0319781088771727,6.55869776465342,10,True,8,8,0,0
old,4566,open_random,0.3,1.576273411189606,6.278494343225557,9,True,5,5,0,0
old,4567,open_random,0.3,1.3430737039217582,3.282886552384507,5,True,4,4,0,0
old,4568,open_random,0.3,1.8245011121628294,6.1515551351145765,9,True,7,8,0,0
old,4569,open_random,0.3,2.4180387122290474,9.662271482208915,19,True,13,17,0,0
old,4570,open_random,0.3,2.484909052279458,9.345676110090753,11,True,9,9,0,0
old,4571,open_random,0.3,3.324946016901069,14.831831147032691,16,True,14,14,0,0
old,4572,open_random,0.3,3.4591717784585505,28.58402113544696,20,True,16,16,0,0
old,4573,open_random,0.3,2.1435692673033855,6.420944017823337,9,True,6,6,0,0
old,4574,open_random,0.3,2.171948850791225,10.170836591864777,25,True,10,20,0,0
old,4575,open_random,0.4,3.708119554906829,21.065972294068693,12,True,10,10,0,0
old,4576,open_random,0.4,4.065238761681098,22.480012821145486,12,True,9,11,0,0
old,4577,open_random,0.4,6.608857706973427,51.20328511280364,3,True,0,0,0,0
old,4578,open_random,0.4,5.750737182164596,55.97824305166126,15,True,14,14,0,0
old,4579,open_random,0.4,3.737538912961649,23.00427483118372,4,True,0,0,0,0
old,4580,open_random,0.4,5.7411943418250235,38.10740229139736,16,True,12,14,0,0
old,4581,open_random,0.4,10.649326165517172,127.86041099196865,3,True,0,0,0,0
old,4582,open_random,0.4,3.0606479359939036,12.009039622907132,13,True,9,9,0,0
old,4583,open_random,0.4,5.408918992528376,36.757717713651914,6,True,0,0,0,0
old,4584,open_random,0.4,3.8431763705066455,32.15947533727987,28,True,16,24,0,0
old,4585,open_random,0.4,4.03759617805481,18.805314260485158,2,True,0,0,0,0
old,4586,open_random,0.4,3.1852892310218475,15.389749464504089,25,True,8,19,0,0
old,4587,open_random,0.4,9.088057596274096,131.22027317243763,21,True,17,19,0,0
old,4588,open_random,0.4,2.7574147011104384,11.304187754069703,10,True,0,2,0,0
old,4589,open_random,0.4,2.89476021698543,12.356651788398873,4,True,0,0,0,0
old,4590,open_random,0.4,3.87726370183433,25.327177652169286,17,True,13,14,0,0
old,4591,open_random,0.4,3.2989081252704966,16.205799092749714,2,True,0,0,0,0
old,4592,open_random,0.4,2.451668444004926,9.560235824092654,5,True,3,3,0,0
old,4593,open_random,0.4,3.0187378227710724,16.050686570221792,2,True,0,0,0,0
old,4594,open_random,0.4,19.384701834784615,384.35535616009776,4,True,0,0,0,0
old,4595,open_random,0.4,9.038963651823513,206.09830492352054,18,True,14,14,0,0
old,4596,open_random,0.4,7.092945444016229,72.621327461666,10,True,7,9,0,0
old,4597,open_random,0.4,2.8961437287784757,11.783285865727201,5,True,0,1,0,0
old,4598,open_random,0.4,2.8403760628266768,10.641312798576728,16,True,13,13,0,0
old,4599,open_random,0.4,4.146574762339394,27.191625028457434,4,True,3,3,0,0
old,4600,narrow_corridor,0.1,2.540941438655246,10.098211143956899,8,True,7,7,0,0
old,4601,narrow_corridor,0.1,3.5180137560607116,24.716136502182653,14,True,10,11,0,0
old,4602,narrow_corridor,0.1,2.4854459786359135,11.821349956374625,19,True,18,18,0,0
old,4603,narrow_corridor,0.1,2.4602443738318285,10.779267844862954,20,True,15,15,0,0
old,4604,narrow_corridor,0.1,5.526013542330542,37.52672881262787,14,True,13,13,0,0
old,4605,narrow_corridor,0.1,2.4742311104922226,10.212191259586374,24,True,22,23,0,0
old,4606,narrow_corridor,0.1,3.2423760805416992,20.008230191539123,24,True,22,23,0,0
old,4607,narrow_corridor,0.1,4.187827936993089,38.72221242425997,94,True,32,87,29,28
old,4608,narrow_corridor,0.1,2.486095882917234,10.877405697473844,15,True,7,7,0,0
old,4609,narrow_corridor,0.1,2.227054509047036,8.712984563161738,11,True,10,10,0,0
old,4610,narrow_corridor,0.1,1.8643615360869918,6.541818513898601,7,True,6,6,0,0
old,4611,narrow_corridor,0.1,3.2992144523658484,20.45300371626973,8,True,7,7,0,0
old,4612,narrow_corridor,0.1,1.8618937708610712,6.984604822643074,7,True,6,6,0,0
old,4613,narrow_corridor,0.1,4.482245999207429,43.33570133035338,8,True,7,7,0,0
old,4614,narrow_corridor,0.1,1.9251525173677462,6.472178471509707,10,True,9,9,0,0
old,4615,narrow_corridor,0.1,4.048226804376762,26.523946499572077,11,True,10,10,0,0
old,4616,narrow_corridor,0.1,2.3288748730060664,9.411832682923071,14,True,0,0,0,0
old,4617,narrow_corridor,0.1,3.206935253470995,19.04466889977015,19,True,6,8,0,0
old,4618,narrow_corridor,0.1,2.8172638665798098,15.170269996358112,7,True,0,0,0,0
old,4619,narrow_corridor,0.1,2.5437281054479106,10.320342298355389,9,True,0,0,0,0
old,4620,narrow_corridor,0.1,2.3725820150640278,9.624940726463935,18,True,17,17,0,0
old,4621,narrow_corridor,0.1,3.455785188316739,19.6469017991987,24,True,23,23,0,0
old,4622,narrow_corridor,0.1,1.9265180670937827,6.695245274991206,19,True,17,17,0,0
old,4623,narrow_corridor,0.1,2.080282975858617,8.472520942478482,11,True,10,10,0,0
old,4624,narrow_corridor,0.1,2.7772242227266,13.767121423552839,13,True,7,7,0,0
old,4625,narrow_corridor,0.2,3.9382459111329986,24.058402406845175,7,True,6,6,0,0
old,4626,narrow_corridor,0.2,3.3788186612638453,18.745759241088837,8,True,7,7,0,0
old,4627,narrow_corridor,0.2,2.1127589150678876,8.829671494923566,7,True,6,6,0,0
old,4628,narrow_corridor,0.2,7.555341612834197,70.12868353975843,9,True,8,8,0,0
old,4629,narrow_corridor,0.2,2.7432943847283577,12.909295059987127,10,True,7,7,0,0
old,4630,narrow_corridor,0.2,5.80819956770221,48.64861632585305,20,True,15,18,0,0
old,4631,narrow_corridor,0.2,3.4161766331370282,22.62996149336996,9,True,8,8,0,0
old,4632,narrow_corridor,0.2,3.299467106464461,19.15668877735129,11,True,10,10,0,0
old,4633,narrow_corridor,0.2,2.9148709491831095,14.030262258365468,8,True,7,7,0,0
old,4634,narrow_corridor,0.2,2.345106471622107,11.676058661908321,7,True,4,4,0,0
old,4635,narrow_corridor,0.2,2.6591732070065928,12.994268709150813,7,True,6,6,0,0
old,4636,narrow_corridor,0.2,2.7668072278204474,12.969393108817533,10,True,9,9,0,0
old,4637,narrow_corridor,0.2,2.447411074410551,10.716683272393292,9,True,8,8,0,0
old,4638,narrow_corridor,0.2,2.367897109133034,11.291470020012808,7,True,6,6,0,0
old,4639,narrow_corridor,0.2,2.7826103784035947,14.197249597002305,7,True,6,6,0,0
old,4640,narrow_corridor,0.2,2.7046397666432966,11.699020124130138,8,True,7,7,0,0
old,4641,narrow_corridor,0.2,18.246110473853953,357.1506975871657,11,True,10,10,0,0
old,4642,narrow_corridor,0.2,4.4382964099323985,39.614319432786885,9,True,0,0,0,0
old,4643,narrow_corridor,0.2,2.6393683287016865,12.439525874582063,8,True,7,7,0,0
old,4644,narrow_corridor,0.2,3.6718644281992545,19.33226500645266,9,True,0,0,0,0
old,4645,narrow_corridor,0.2,2.4983256595950682,10.01760495747342,10,True,9,9,0,0
old,4646,narrow_corridor,0.2,2.3988215153657118,11.311994166285087,7,True,6,6,0,0
old,4647,narrow_corridor,0.2,1.4132101357999174,3.339636067853206,9,True,8,8,0,0
old,4648,narrow_corridor,0.2,15.996593800986686,291.1305258503201,27,True,14,26,0,0
old,4649,narrow_corridor,0.2,1.7509863674640656,5.5705694020245025,13,True,12,12,0,0
old,4650,narrow_corridor,0.3,4.581252864512002,45.07743191306793,8,True,7,7,0,0
old,4651,narrow_corridor,0.3,2.251490237677626,8.770223273271293,10,True,9,9,0,0
old,4652,narrow_corridor,0.3,2.920344908063005,13.673855006546477,13,True,12,12,0,0
old,4653,narrow_corridor,0.3,3.8447663724718995,22.76144573441887,8,True,7,7,0,0
old,4654,narrow_corridor,0.3,1.4250532964180256,4.083322288233773,4,True,3,3,0,0
old,4655,narrow_corridor,0.3,2.711160503900968,13.466662204851916,6,True,0,0,0,0
old,4656,narrow_corridor,0.3,2.748061745427549,13.795316682233128,7,True,6,6,0,0
old,4657,narrow_corridor,0.3,2.954951950544264,16.45741870610691,8,True,7,7,0,0
old,4658,narrow_corridor,0.3,4.289356362674295,36.20521972442464,7,True,0,0,0,0
old,4659,narrow_corridor,0.3,2.10365323807357,7.6673569887312185,8,True,7,7,0,0
old,4660,narrow_corridor,0.3,3.0820082082537006,15.29497607891404,8,True,4,4,0,0
old,4661,narrow_corridor,0.3,3.414307752952856,20.77740801161707,7,True,6,6,0,0
old,4662,narrow_corridor,0.3,2.716528021463073,14.025756159328404,8,True,7,7,0,0
old,4663,narrow_corridor,0.3,3.426066702749671,21.29906712825999,10,True,8,9,0,0
old,4664,narrow_corridor,0.3,3.930650976943035,24.41537990773706,10,True,0,0,0,0
old,4665,narrow_corridor,0.3,3.4416072935161024,19.683789557705694,8,True,7,7,0,0
old,4666,narrow_corridor,0.3,4.200059454707266,26.931357947099283,8,True,7,7,0,0
old,4667,narrow_corridor,0.3,2.886352352081583,13.88680541567296,7,True,6,6,0,0
old,4668,narrow_corridor,0.3,2.758622315194872,12.536164504018007,11,True,6,6,0,0
old,4669,narrow_corridor,0.3,2.4847361090515045,11.141301351125641,7,True,5,5,0,0
old,4670,narrow_corridor,0.3,2.2148852429738857,10.079639735986467,8,True,7,7,0,0
old,4671,narrow_corridor,0.3,10.311912275887476,120.2109413744197,9,True,8,8,0,0
old,4672,narrow_corridor,0.3,3.818708600669072,31.200551902217757,7,True,5,5,0,0
old,4673,narrow_corridor,0.3,7.916793093892741,77.84979381117083,8,True,7,7,0,0
old,4674,narrow_corridor,0.3,3.051322885766262,18.05824136350516,8,True,6,6,0,0
old,4675,narrow_corridor,0.4,3.1599869587072513,16.375952071956878,11,True,10,10,0,0
old,4676,narrow_corridor,0.4,3.909117569427679,27.83635744898523,8,True,0,0,0,0
old,4677,narrow_corridor,0.4,2.443174438433604,12.210001353270373,6,True,5,5,0,0
old,4678,narrow_corridor,0.4,3.793089884637606,21.74849347045436,8,True,0,0,0,0
old,4679,narrow_corridor,0.4,2.1505695208675455,9.611409821080718,10,True,9,9,0,0
old,4680,narrow_corridor,0.4,2.2301395672351814,7.93628386794063,5,True,4,4,0,0
old,4681,narrow_corridor,0.4,2.077820200344612,10.77218731704658,5,True,4,4,0,0
old,4682,narrow_corridor,0.4,2.052041875337487,7.276766931162443,9,True,8,8,0,0
old,4683,narrow_corridor,0.4,16.652606163024902,318.19898357973017,16,True,8,11,0,0
old,4684,narrow_corridor,0.4,4.005440872878276,24.6046084864382,9,True,8,8,0,0
old,4685,narrow_corridor,0.4,2.779418707757756,14.398132276943226,8,True,7,7,0,0
old,4686,narrow_corridor,0.4,2.037054521983929,6.913308880921616,6,True,5,5,0,0
old,4687,narrow_corridor,0.4,2.6183188725862245,12.153284080992508,7,True,6,6,0,0
old,4688,narrow_corridor,0.4,3.634808497428894,19.068031877891173,12,True,11,11,0,0
old,4689,narrow_corridor,0.4,2.529488525262066,11.471415598244057,7,True,0,0,0,0
old,4690,narrow_corridor,0.4,2.120484891957764,12.092460469574128,5,True,0,0,0,0
old,4691,narrow_corridor,0.4,4.0919247017118145,33.89255357458132,12,True,11,11,0,0
old,4692,narrow_corridor,0.4,4.250484200259346,25.683613786626914,10,True,9,9,0,0
old,4693,narrow_corridor,0.4,6.3091467810840145,54.40370656691897,9,True,0,0,0,0
old,4694,narrow_corridor,0.4,2.8014600407712313,16.491896252684676,5,True,4,4,0,0
old,4695,narrow_corridor,0.4,3.736985979959218,23.478728520740187,8,True,7,7,0,0
old,4696,narrow_corridor,0.4,3.0624045353804905,17.226868070956453,10,True,9,9,0,0
old,4697,narrow_corridor,0.4,3.1212075056150708,15.716695247729836,7,True,5,5,0,0
old,4698,narrow_corridor,0.4,2.438219204545021,9.803851512027286,9,True,5,5,0,0
old,4699,narrow_corridor,0.4,4.284131823480129,29.684843998753504,8,True,0,0,0,0
old,4700,bottleneck,0.1,0.751997220140727,1.0311722179434841,9,True,8,8,0,0
old,4701,bottleneck,0.1,0.6078455881068581,0.6699042780340122,8,True,7,7,0,0
old,4702,bottleneck,0.1,2.6954815365708282,17.599192519572576,9,True,8,8,0,0
old,4703,bottleneck,0.1,0.7626326371151413,0.9692312259081408,9,True,8,8,0,0
old,4704,bottleneck,0.1,1.0997196748068458,2.0841788498388816,10,True,9,9,0,0
old,4705,bottleneck,0.1,0.6614475934129013,0.7414751191832972,8,True,7,7,0,0
old,4706,bottleneck,0.1,3.481546903451284,27.043182987012663,9,True,7,7,0,0
old,4707,bottleneck,0.1,1.75024475935563,7.404865800370642,10,True,0,0,0,0
old,4708,bottleneck,0.1,2.1780690797983504,11.273088005711376,10,True,9,9,0,0
old,4709,bottleneck,0.1,3.381750992411061,31.968701688837772,9,True,8,8,0,0
old,4710,bottleneck,0.1,1.4007571754180228,4.949131340444066,8,True,7,7,0,0
old,4711,bottleneck,0.1,5.198583841640057,75.78652174548989,11,True,10,10,0,0
old,4712,bottleneck,0.1,2.4837777178538474,15.211852683660407,8,True,7,7,0,0
old,4713,bottleneck,0.1,0.9458827920921186,1.8806260303225755,11,True,8,9,0,0
old,4714,bottleneck,0.1,2.6681234461696524,21.984245062842493,10,True,9,9,0,0
old,4715,bottleneck,0.1,1.1534568883870777,2.802299657798726,8,True,7,7,0,0
old,4716,bottleneck,0.1,1.1205809465756542,2.5451184911405402,9,True,8,8,0,0
old,4717,bottleneck,0.1,2.864887982133835,19.65309786636227,15,True,14,14,0,0
old,4718,bottleneck,0.1,5.3683754271931114,70.58886842588859,11,True,10,10,0,0
old,4719,bottleneck,0.1,2.6442290545296228,17.599205937555578,10,True,8,8,0,0
old,4720,bottleneck,0.1,0.8390154381697914,1.06669686024078,10,True,9,9,0,0
old,4721,bottleneck,0.1,4.477388532851871,60.19401795888377,8,True,7,7,0,0
old,4722,bottleneck,0.1,1.4641297549245225,4.2107667102059105,8,True,0,0,0,0
old,4723,bottleneck,0.1,3.1643643726116766,20.87424225506419,11,True,10,10,0,0
old,4724,bottleneck,0.1,2.7961152458985645,21.109748536162236,11,True,0,0,0,0
old,4725,bottleneck,0.2,2.479720816333243,14.144172392709667,9,True,8,8,0,0
old,4726,bottleneck,0.2,1.627123217829453,7.812799161287467,9,True,8,8,0,0
old,4727,bottleneck,0.2,0.8095526759392946,1.1590727709750739,9,True,8,8,0,0
old,4728,bottleneck,0.2,3.7850206080944306,41.026501275771786,9,True,6,6,0,0
old,4729,bottleneck,0.2,5.586684146460066,83.56010836171046,9,True,8,8,0,0
old,4730,bottleneck,0.2,1.078105647196161,1.7701799413707426,8,True,7,7,0,0
old,4731,bottleneck,0.2,5.309186356137222,75.31154683206225,11,True,0,0,0,0
old,4732,bottleneck,0.2,8.172750303890297,162.53114055977323,15,True,14,14,0,0
old,4733,bottleneck,0.2,3.3194611665399316,26.287539455884485,9,True,8,8,0,0
old,4734,bottleneck,0.2,3.9120157520029566,49.8147474293265,9,True,8,8,0,0
old,4735,bottleneck,0.2,3.0123091756656604,19.013467063069832,9,True,8,8,0,0
old,4736,bottleneck,0.2,1.284353338521543,2.797723055638192,9,True,8,8,0,0
old,4737,bottleneck,0.2,1.5032400251716695,4.557791907691919,8,True,7,7,0,0
old,4738,bottleneck,0.2,1.329663112779353,2.726414964166437,11,True,0,0,0,0
old,4739,bottleneck,0.2,3.2530694039494037,24.225435127574684,12,True,11,11,0,0
old,4740,bottleneck,0.2,0.9155155262168573,1.369816499713081,7,True,6,6,0,0
old,4741,bottleneck,0.2,5.234196625388858,84.89065536811688,13,True,0,0,0,0
old,4742,bottleneck,0.2,3.149839045115249,20.291104249938638,8,True,7,7,0,0
old,4743,bottleneck,0.2,1.6218648411132195,8.22105230455159,13,True,12,12,0,0
old,4744,bottleneck,0.2,2.0609384468396503,14.68377569037668,10,True,0,0,0,0
old,4745,bottleneck,0.2,3.9354287996407478,51.600492602977354,11,True,10,10,0,0
old,4746,bottleneck,0.2,4.357271239598592,52.84895136144716,12,True,11,11,0,0
old,4747,bottleneck,0.2,1.4781512279938267,6.490387308490249,12,True,11,11,0,0
old,4748,bottleneck,0.2,1.1502731870463554,3.1922174376956383,12,True,11,11,0,0
old,4749,bottleneck,0.2,4.160448820900854,53.06584854774736,10,True,9,9,0,0
old,4750,bottleneck,0.3,8.128118552099176,154.55304571578012,13,True,12,12,0,0
old,4751,bottleneck,0.3,4.5254544375002554,52.827933132041586,12,True,11,11,0,0
old,4752,bottleneck,0.3,6.546345875455809,91.0843949017,10,True,0,0,0,0
old,4753,bottleneck,0.3,1.3864158641692645,2.969125414573782,11,True,7,7,0,0
old,4754,bottleneck,0.3,2.067303372245261,8.573211622478379,16,True,13,14,0,0
old,4755,bottleneck,0.3,8.073599535424954,162.03415106135455,13,True,12,12,0,0
old,4756,bottleneck,0.3,2.6125773646021155,15.022558137050112,12,True,11,11,0,0
old,4757,bottleneck,0.3,1.4534690134813277,5.609159372292551,11,True,10,10,0,0
old,4758,bottleneck,0.3,4.735780198251901,47.60050793013829,9,True,8,8,0,0
old,4759,bottleneck,0.3,0.7424240119039676,0.7882200122092786,6,True,0,0,0,0
old,4760,bottleneck,0.3,2.566156549955145,21.26871407572217,8,True,7,7,0,0
old,4761,bottleneck,0.3,1.19511646592156,2.296934400025196,13,True,12,12,0,0
old,4762,bottleneck,0.3,5.991362375908353,78.46260489302642,12,True,11,11,0,0
old,4763,bottleneck,0.3,6.656721523354173,126.75342563716342,12,True,11,11,0,0
old,4764,bottleneck,0.3,3.3884130048080228,27.563893163590617,26,True,13,25,0,0
old,4765,bottleneck,0.3,1.5114765719699992,4.424733778111637,10,True,9,9,0,0
old,4766,bottleneck,0.3,2.867571160530245,17.78970777729379,9,True,8,8,0,0
old,4767,bottleneck,0.3,4.3974881351833615,53.80326973608994,9,True,8,8,0,0
old,4768,bottleneck,0.3,1.5798005267438118,7.027532480795936,13,True,12,12,0,0
old,4769,bottleneck,0.3,1.2695903073882793,3.351311436655366,11,True,10,10,0,0
old,4770,bottleneck,0.3,2.8990916494238244,19.642282737354147,16,True,14,14,0,0
old,4771,bottleneck,0.3,4.33020555940031,52.53053981258599,27,True,0,12,0,0
old,4772,bottleneck,0.3,1.0955440203348796,2.0721680722100118,8,True,7,7,0,0
old,4773,bottleneck,0.3,1.5869068870885987,4.236240751352813,9,True,8,8,0,0
old,4774,bottleneck,0.3,1.2112346763550903,2.4039736435422654,9,True,8,8,0,0
old,4775,bottleneck,0.4,3.456985449891979,42.16849267385322,14,True,12,13,0,0
old,4776,bottleneck,0.4,0.8712538220191914,1.2799497792687446,8,True,7,7,0,0
old,4777,bottleneck,0.4,4.864082134845031,73.55678060225947,14,True,6,6,0,0
old,4778,bottleneck,0.4,1.0800120391077914,1.648473774723786,10,True,5,5,0,0
old,4779,bottleneck,0.4,2.2590196910855114,13.783484888514295,10,True,9,9,0,0
old,4780,bottleneck,0.4,1.6815198982618131,6.6293353402360875,15,True,12,12,0,0
old,4781,bottleneck,0.4,8.530112983139468,154.56555899967384,12,True,11,11,0,0
old,4782,bottleneck,0.4,5.269043576817553,69.657459997142,10,True,9,9,0,0
old,4783,bottleneck,0.4,1.4066899058643294,5.486766895262306,7,True,6,6,0,0
old,4784,bottleneck,0.4,6.319113923998719,96.54391671098851,13,True,12,12,0,0
old,4785,bottleneck,0.4,1.6219213225472142,6.598835382582237,10,True,9,9,0,0
old,4786,bottleneck,0.4,0.8690760334332784,1.8491835518116821,6,True,5,5,0,0
old,4787,bottleneck,0.4,5.630283782862022,47.61846606734483,11,True,10,10,0,0
old,4788,bottleneck,0.4,2.9488357135703445,18.147682505681438,13,True,12,12,0,0
old,4789,bottleneck,0.4,3.9459142448895337,30.178327946033072,10,True,0,0,0,0
old,4790,bottleneck,0.4,0.7619492399810565,1.111021102205287,7,True,0,0,0,0
old,4791,bottleneck,0.4,3.300017951575803,20.435944769127403,24,True,11,18,0,0
old,4792,bottleneck,0.4,0.6684405714119036,0.7235402374957024,6,True,5,5,0,0
old,4793,bottleneck,0.4,1.806359018887744,7.560803823118674,10,True,9,9,0,0
old,4794,bottleneck,0.4,3.029259818993258,19.93758534596467,9,True,8,8,0,0
old,4795,bottleneck,0.4,2.066495370529067,10.292027727399795,13,True,12,12,0,0
old,4796,bottleneck,0.4,2.41722923030316,12.017270719800115,9,True,8,8,0,0
old,4797,bottleneck,0.4,4.322639862924046,52.896238926650156,10,True,9,9,0,0
old,4798,bottleneck,0.4,3.555505333651959,39.465751783892316,11,True,10,10,0,0
old,4799,bottleneck,0.4,1.8605993792456406,6.74832927972423,9,True,8,8,0,0
old,4800,maze_like,0.1,4.279344262802495,42.27484500501422,14,True,11,11,0,0
old,4801,maze_like,0.1,3.238544433692406,23.16812448408284,17,True,12,15,0,0
old,4802,maze_like,0.1,5.480707481547486,50.95244080444817,28,True,20,23,0,0
old,4803,maze_like,0.1,4.173496319758182,33.00137034084641,12,True,0,0,0,0
old,4804,maze_like,0.1,4.185831948714231,36.8317671298364,18,True,14,15,0,0
old,4805,maze_like,0.1,9.0165637387597,120.52543058140213,52,True,17,41,0,0
old,4806,maze_like,0.1,12.436595601501734,329.7541160270347,25,True,12,19,0,0
old,4807,maze_like,0.1,2.5693419655573737,17.89785092508735,14,True,10,13,0,0
old,4808,maze_like,0.1,1.3147746899298258,3.001524230188719,4,True,0,0,0,0
old,4809,maze_like,0.1,2.9866329116953745,14.612010988326787,12,True,11,11,0,0
old,4810,maze_like,0.1,3.011470321774876,17.553541394696104,12,True,7,7,0,0
old,4811,maze_like,0.1,4.068246726066835,27.012181197057973,16,True,13,13,0,0
old,4812,maze_like,0.1,2.168912023305893,6.404686836879086,2,True,0,0,0,0
old,4813,maze_like,0.1,4.811742802460988,44.35468695979125,12,True,10,11,0,0
old,4814,maze_like,0.1,4.066867774532687,31.86245886251442,15,True,12,12,0,0
old,4815,maze_like,0.1,2.689678512121502,14.969832116509858,10,True,9,9,0,0
old,4816,maze_like,0.1,2.259687786039553,7.922927756733663,4,True,3,3,0,0
old,4817,maze_like,0.1,7.8996221185549835,100.93725778193264,16,True,12,12,0,0
old,4818,maze_like,0.1,6.616424003080146,77.81581160416636,16,True,10,15,0,0
old,4819,maze_like,0.1,5.01014696598053,61.720168372345576,10,True,7,7,0,0
old,4820,maze_like,0.1,7.160893919541664,90.25703980122572,36,True,24,32,0,0
old,4821,maze_like,0.1,2.370104872231665,8.711517733522868,20,True,17,18,0,0
old,4822,maze_like,0.1,4.980799110287214,67.53055781388956,11,True,10,10,0,0
old,4823,maze_like,0.1,5.589861294853128,63.352331084146726,14,True,0,0,0,0
old,4824,maze_like,0.1,7.366625232590023,117.16787097937969,13,True,12,12,0,0
old,4825,maze_like,0.2,5.795431929210137,78.77810803870116,13,True,9,9,0,0
old,4826,maze_like,0.2,4.708811950154049,41.10369471863523,15,True,13,13,0,0
old,4827,maze_like,0.2,3.54924705872108,25.13514565761617,12,True,11,11,0,0
old,4828,maze_like,0.2,3.1211195253696378,20.151715513248426,17,True,14,14,0,0
old,4829,maze_like,0.2,6.329003987653602,68.3063610645499,25,True,18,22,0,0
old,4830,maze_like,0.2,5.113626794773957,45.12981743133793,34,True,28,29,0,0
old,4831,maze_like,0.2,6.768666101662633,108.66485679099239,11,True,10,10,0,0
old,4832,maze_like,0.2,2.1308636730664396,6.837466530228006,12,True,11,11,0,0
old,4833,maze_like,0.2,5.571993404135261,61.64986193232529,11,True,9,9,0,0
old,4834,maze_like,0.2,4.386585532000449,37.37386192506884,17,True,13,13,0,0
old,4835,maze_like,0.2,2.0123537752318055,8.011186921959675,14,True,13,13,0,0
old,4836,maze_like,0.2,4.395211399781822,40.782184964228705,27,True,24,24,0,0
old,4837,maze_like,0.2,1.3707225769758224,3.2292671467627208,2,True,0,0,0,0
old,4838,maze_like,0.2,5.815219905869714,58.43329797980762,13,True,11,11,0,0
old,4839,maze_like,0.2,2.768054040494774,11.800524393900828,12,True,11,11,0,0
old,4840,maze_like,0.2,4.015779651453098,37.7433448208163,21,True,17,18,0,0
old,4841,maze_like,0.2,6.715983670885845,84.38737841989234,33,True,18,26,0,0
old,4842,maze_like,0.2,3.9827051274014704,35.218013659788475,14,True,12,12,0,0
old,4843,maze_like,0.2,5.249277208162391,45.19250807433545,14,True,0,0,0,0
old,4844,maze_like,0.2,10.710503821648478,204.8031149429702,15,True,10,12,0,0
old,4845,maze_like,0.2,1.8358245907268165,5.755381766872799,22,True,18,18,0,0
old,4846,maze_like,0.2,3.402236732840538,25.49521711125803,13,True,12,12,0,0
old,4847,maze_like,0.2,7.591512937616143,102.38327392043033,20,True,17,17,0,0
old,4848,maze_like,0.2,3.6523813938952063,28.36480521094528,12,True,9,9,0,0
